"Pos","Name","Ct.SYBR","Ct.Mean.SYBR","Ct.Dev..SYBR","Amount.SYBR..Copies.","Amount.Mean.SYBR","Amount.Dev..SYBR","Target.SYBR","fileName","tissue","EH_ID"
"D4","CEWE_AA_0410","31.9",32.25,"0.78","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0410"
"D5","CEWE_AA_0410","33.14",32.25,"0.78","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0410"
"D6","CEWE_AA_0410","31.72",32.25,"0.78","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0410"
"D7","CEWE_AA_0410","19.12",20.15,"0.92","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0410"
"D8","CEWE_AA_0410","20.44",20.15,"0.92","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0410"
"D9","CEWE_AA_0410","20.88",20.15,"0.92","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0410"
"D10","CEWE_AA_0410","32.33",32.63,"0.3","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0410"
"D11","CEWE_AA_0410","32.65",32.63,"0.3","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0410"
"D12","CEWE_AA_0410","32.93",32.63,"0.3","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0410"
"E1","CEWE_AA_0296","20.52",20.69,"0.15","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0296"
"E2","CEWE_AA_0296","20.73",20.69,"0.15","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0296"
"E3","CEWE_AA_0296","20.81",20.69,"0.15","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0296"
"E4","CEWE_AA_0296","23.32",23.3,"0.03","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0296"
"E5","CEWE_AA_0296","23.26",23.3,"0.03","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0296"
"E6","CEWE_AA_0296","23.32",23.3,"0.03","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0296"
"E7","CEWE_AA_0331","21.57",21.72,"0.15","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0331"
"E8","CEWE_AA_0331","21.73",21.72,"0.15","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0331"
"E9","CEWE_AA_0331","21.87",21.72,"0.15","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0331"
"E10","CEWE_AA_0331","32.64",31.14,"2.32","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0331"
"E11","CEWE_AA_0331","28.47",31.14,"2.32","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0331"
"E12","CEWE_AA_0331","32.3",31.14,"2.32","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0331"
"F1","CEWE_AA_0329","22.07",21.94,"0.12","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0329"
"F2","CEWE_AA_0329","21.83",21.94,"0.12","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0329"
"F3","CEWE_AA_0329","21.93",21.94,"0.12","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0329"
"F4","CEWE_AA_0329","34.37",33.99,"0.32","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0329"
"F5","CEWE_AA_0329","33.85",33.99,"0.32","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0329"
"F6","CEWE_AA_0329","33.77",33.99,"0.32","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0329"
"F7","CEWE_AA_0332","20.53",21.12,"0.53","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0332"
"F8","CEWE_AA_0332","21.31",21.12,"0.53","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0332"
"F9","CEWE_AA_0332","21.53",21.12,"0.53","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0332"
"F10","CEWE_AA_0332","30.75",31.05,"0.71","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0332"
"F11","CEWE_AA_0332","30.53",31.05,"0.71","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0332"
"F12","CEWE_AA_0332","31.86",31.05,"0.71","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0332"
"G1","CEWE_AA_0330#","21.54",21.55,"0.08","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0330#"
"G2","CEWE_AA_0330#","21.47",21.55,"0.08","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0330#"
"G3","CEWE_AA_0330#","21.62",21.55,"0.08","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0330#"
"G4","CEWE_AA_0330","34.63",33.18,"1.9","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0330"
"G5","CEWE_AA_0330","33.87",33.18,"1.9","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0330"
"G6","CEWE_AA_0330","31.03",33.18,"1.9","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0330"
"G7","CEWE_AA_0334","20.68",20.49,"0.17","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0334"
"G8","CEWE_AA_0334","20.41",20.49,"0.17","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0334"
"G9","CEWE_AA_0334","20.37",20.49,"0.17","1",NA,NA,"mouse "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0334"
"G10","CEWE_AA_0334","30.27",31.8,"1.33","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0334"
"G11","CEWE_AA_0334","32.46",31.8,"1.33","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0334"
"G12","CEWE_AA_0334","32.68",31.8,"1.33","1",NA,NA,"eimeria "," QPCR07.06.2018part2.XLS.csv","CEWE","AA_0334"
"A1","CEWE_AA_0276","20.32",20.34,"0.08","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0276"
"A2","CEWE_AA_0276","20.42",20.34,"0.08","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0276"
"A3","CEWE_AA_0276","20.27",20.34,"0.08","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0276"
"A4","CEWE_AA_0276","32.56",31.4,"1.04","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0276"
"A5","CEWE_AA_0276","31.07",31.4,"1.04","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0276"
"A6","CEWE_AA_0276","30.58",31.4,"1.04","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0276"
"A7","ILWE_AA_0276","22.03",21.6,"0.53","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0276"
"A8","ILWE_AA_0276","21.78",21.6,"0.53","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0276"
"A9","ILWE_AA_0276","21.01",21.6,"0.53","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0276"
"A10","ILWE_AA_0276","33.2",34.24,"1.02","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0276"
"A11","ILWE_AA_0276","35.23",34.24,"1.02","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0276"
"A12","ILWE_AA_0276","34.28",34.24,"1.02","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0276"
"B1","CEWE_AA_0277","20.79",20.94,"0.39","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0277"
"B2","CEWE_AA_0277","20.64",20.94,"0.39","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0277"
"B3","CEWE_AA_0277","21.38",20.94,"0.39","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0277"
"B4","CEWE_AA_0277","35.14",34.08,"1.2","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0277"
"B5","CEWE_AA_0277","34.33",34.08,"1.2","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0277"
"B6","CEWE_AA_0277","32.77",34.08,"1.2","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0277"
"B7","ILWE_AA_0277","20.67",20.91,"0.25","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0277"
"B8","ILWE_AA_0277","20.89",20.91,"0.25","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0277"
"B9","ILWE_AA_0277","21.17",20.91,"0.25","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0277"
"B10","ILWE_AA_0277","37.39",36.18,"1.7","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0277"
"B12","ILWE_AA_0277","34.98",36.18,"1.7","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0277"
"C1","CEWE_AA_0278","20.53",21.02,"0.99","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0278"
"C2","CEWE_AA_0278","20.38",21.02,"0.99","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0278"
"C3","CEWE_AA_0278","22.16",21.02,"0.99","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0278"
"C4","CEWE_AA_0278","33.02",31.89,"1.11","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0278"
"C5","CEWE_AA_0278","31.86",31.89,"1.11","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0278"
"C6","CEWE_AA_0278","30.79",31.89,"1.11","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0278"
"C7","ILWE_AA_0278","21.91",22.27,"0.31","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0278"
"C8","ILWE_AA_0278","22.5",22.27,"0.31","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0278"
"C9","ILWE_AA_0278","22.39",22.27,"0.31","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0278"
"C10","ILWE_AA_0278","35.04",36.02,"1.38","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0278"
"C12","ILWE_AA_0278","37",36.02,"1.38","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0278"
"D1","CEWE_AA_0279","19.64",20.27,"0.57","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0279"
"D2","CEWE_AA_0279","20.42",20.27,"0.57","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0279"
"D3","CEWE_AA_0279","20.75",20.27,"0.57","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0279"
"D4","CEWE_AA_0279","32.91",32.01,"1.5","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0279"
"D5","CEWE_AA_0279","32.85",32.01,"1.5","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0279"
"D6","CEWE_AA_0279","30.28",32.01,"1.5","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0279"
"D7","ILWE_AA_0279","21.91",22.1,"0.17","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0279"
"D8","ILWE_AA_0279","22.18",22.1,"0.17","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0279"
"D9","ILWE_AA_0279","22.21",22.1,"0.17","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0279"
"D12","ILWE_AA_0279","35.25",NA,NA,"1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0279"
"E1","CEWE_AA_0280","21.38",21.5,"0.18","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0280"
"E2","CEWE_AA_0280","21.42",21.5,"0.18","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0280"
"E3","CEWE_AA_0280","21.71",21.5,"0.18","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0280"
"E4","CEWE_AA_0280","32.88",33.76,"0.76","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0280"
"E5","CEWE_AA_0280","34.24",33.76,"0.76","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0280"
"E6","CEWE_AA_0280","34.17",33.76,"0.76","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0280"
"E7","ILWE_AA_0280","23.89",23.88,"0.04","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0280"
"E8","ILWE_AA_0280","23.84",23.88,"0.04","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0280"
"E9","ILWE_AA_0280","23.92",23.88,"0.04","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0280"
"E10","ILWE_AA_0280","35.44",35.39,"0.2","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0280"
"E11","ILWE_AA_0280","35.56",35.39,"0.2","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0280"
"E12","ILWE_AA_0280","35.18",35.39,"0.2","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0280"
"F1","CEWE_AA_0281","21.8",21.97,"0.26","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0281"
"F2","CEWE_AA_0281","21.84",21.97,"0.26","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0281"
"F3","CEWE_AA_0281","22.27",21.97,"0.26","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0281"
"F4","CEWE_AA_0281","32.45",32.37,"0.55","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0281"
"F5","CEWE_AA_0281","32.87",32.37,"0.55","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0281"
"F6","CEWE_AA_0281","31.79",32.37,"0.55","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0281"
"F7","ILWE_AA_0281","18.51",18.79,"1.02","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0281"
"F8","ILWE_AA_0281","17.93",18.79,"1.02","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0281"
"F9","ILWE_AA_0281","19.92",18.79,"1.02","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0281"
"F10","ILWE_AA_0281","38.64",36.92,"2.79","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0281"
"F11","ILWE_AA_0281","38.43",36.92,"2.79","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0281"
"F12","ILWE_AA_0281","33.7",36.92,"2.79","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0281"
"G1","CEWE_AA_0282","21.36",21.54,"0.33","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0282"
"G2","CEWE_AA_0282","21.35",21.54,"0.33","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0282"
"G3","CEWE_AA_0282","21.93",21.54,"0.33","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","CEWE","AA_0282"
"G4","CEWE_AA_0282","34.24",32.61,"1.43","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0282"
"G5","CEWE_AA_0282","31.58",32.61,"1.43","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0282"
"G6","CEWE_AA_0282","32",32.61,"1.43","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","CEWE","AA_0282"
"G7","ILWE_AA_0282","20.45",20.4,"0.08","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0282"
"G8","ILWE_AA_0282","20.3",20.4,"0.08","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0282"
"G9","ILWE_AA_0282","20.43",20.4,"0.08","1",NA,NA,"mouse "," QPCR08.06.2018.XLS.csv","ILWE","AA_0282"
"G10","ILWE_AA_0282","34.85",34.51,"0.48","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0282"
"G12","ILWE_AA_0282","34.17",34.51,"0.48","1",NA,NA,"eimeria "," QPCR08.06.2018.XLS.csv","ILWE","AA_0282"
"A1","CEWE_AA_0301","21.7",21.81,"0.31","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0301"
"A2","CEWE_AA_0301","21.57",21.81,"0.31","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0301"
"A3","CEWE_AA_0301","22.16",21.81,"0.31","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0301"
"A4","CEWE_AA_0301","20.27",21.78,"3.83","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0301"
"A5","CEWE_AA_0301","18.93",21.78,"3.83","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0301"
"A6","CEWE_AA_0301","26.14",21.78,"3.83","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0301"
"A7","ILWE_AA_0301","22.71",22.79,"0.14","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0301"
"A8","ILWE_AA_0301","22.7",22.79,"0.14","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0301"
"A9","ILWE_AA_0301","22.96",22.79,"0.14","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0301"
"A10","ILWE_AA_0301","34.48",34.27,"0.49","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0301"
"A11","ILWE_AA_0301","34.61",34.27,"0.49","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0301"
"A12","ILWE_AA_0301","33.71",34.27,"0.49","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0301"
"B1","CEWE_AA_0302","21.98",22.2,"0.23","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0302"
"B2","CEWE_AA_0302","22.16",22.2,"0.23","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0302"
"B3","CEWE_AA_0302","22.45",22.2,"0.23","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0302"
"B4","CEWE_AA_0302","24.25",28.37,"4.85","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0302"
"B5","CEWE_AA_0302","27.15",28.37,"4.85","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0302"
"B6","CEWE_AA_0302","33.73",28.37,"4.85","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0302"
"B7","ILWE_AA_0302","21.97",21.95,"0.11","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0302"
"B8","ILWE_AA_0302","22.05",21.95,"0.11","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0302"
"B9","ILWE_AA_0302","21.83",21.95,"0.11","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0302"
"B10","ILWE_AA_0302","32.76",33.13,"0.36","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0302"
"B11","ILWE_AA_0302","33.15",33.13,"0.36","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0302"
"B12","ILWE_AA_0302","33.48",33.13,"0.36","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0302"
"C1","CEWE_AA_0310","24.28",24.31,"0.23","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0310"
"C2","CEWE_AA_0310","24.1",24.31,"0.23","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0310"
"C3","CEWE_AA_0310","24.55",24.31,"0.23","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0310"
"C4","CEWE_AA_0310","34.06",33.17,"0.94","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0310"
"C5","CEWE_AA_0310","33.26",33.17,"0.94","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0310"
"C6","CEWE_AA_0310","32.19",33.17,"0.94","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0310"
"C7","ILWE_AA_0310","21.84",22.02,"0.24","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0310"
"C8","ILWE_AA_0310","21.92",22.02,"0.24","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0310"
"C9","ILWE_AA_0310","22.29",22.02,"0.24","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0310"
"C10","ILWE_AA_0310","33.11",33.05,"0.18","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0310"
"C11","ILWE_AA_0310","33.2",33.05,"0.18","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0310"
"C12","ILWE_AA_0310","32.85",33.05,"0.18","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0310"
"D1","CEWE_AA_0368","10.97",16.04,"4.63","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0368"
"D2","CEWE_AA_0368","17.14",16.04,"4.63","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0368"
"D3","CEWE_AA_0368","20.02",16.04,"4.63","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0368"
"D4","CEWE_AA_0368","20.44",25.83,"5.72","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0368"
"D5","CEWE_AA_0368","25.21",25.83,"5.72","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0368"
"D6","CEWE_AA_0368","31.84",25.83,"5.72","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0368"
"D7","ILWE_AA_0368","23.32",23.57,"0.25","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0368"
"D8","ILWE_AA_0368","23.58",23.57,"0.25","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0368"
"D9","ILWE_AA_0368","23.82",23.57,"0.25","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0368"
"D10","ILWE_AA_0368","35.31",35.6,"1.02","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0368"
"D11","ILWE_AA_0368","36.74",35.6,"1.02","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0368"
"D12","ILWE_AA_0368","34.75",35.6,"1.02","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0368"
"E1","CEWE_AA_0369","21.93",22.12,"0.33","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0369"
"E2","CEWE_AA_0369","21.94",22.12,"0.33","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0369"
"E3","CEWE_AA_0369","22.5",22.12,"0.33","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0369"
"E4","CEWE_AA_0369","34.02",33.43,"1.11","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0369"
"E5","CEWE_AA_0369","34.13",33.43,"1.11","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0369"
"E6","CEWE_AA_0369","32.15",33.43,"1.11","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0369"
"E7","ILWE_AA_0369","21.53",21.68,"0.23","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0369"
"E8","ILWE_AA_0369","21.57",21.68,"0.23","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0369"
"E9","ILWE_AA_0369","21.95",21.68,"0.23","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0369"
"E10","ILWE_AA_0369","33.46",33.47,"0.2","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0369"
"E11","ILWE_AA_0369","33.68",33.47,"0.2","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0369"
"E12","ILWE_AA_0369","33.28",33.47,"0.2","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","ILWE","AA_0369"
"F1","CEWE_AA_0377","23.74",24.06,"0.46","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0377"
"F2","CEWE_AA_0377","23.85",24.06,"0.46","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0377"
"F3","CEWE_AA_0377","24.59",24.06,"0.46","1",NA,NA,"mouse "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0377"
"F4","CEWE_AA_0377","36.18",34.98,"1.34","1",NA,NA,"eimeria "," QPCR08.06.2018part2.XLS.csv","CEWE","AA_0377"
