# File Name: qPCR_eimeria_field_faeces_JK_09022022_2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-02-09 12:17:00 PM UTC
# Run End Date/Time: 2022-02-09 01:35:11 PM UTC
# Run Duration: 78 minutes 10 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-02-09 12:52:46 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-02-09 12:53:35 PM UTC
"Well","Well Position","Reading Number","Target","Temperature","Fluorescence","Derivative"
"3","A3","10","Eim","62.711891174316406","485100.5625","7320.7509765625"
"3","A3","11","Eim","63.01395797729492","482562.90625","7450.89599609375"
"3","A3","12","Eim","63.31602478027344","478467.59375","7594.09033203125"
"3","A3","13","Eim","63.61808776855469","477484.28125","7778.36181640625"
"3","A3","14","Eim","63.9201545715332","473887.84375","8027.29296875"
"3","A3","15","Eim","64.22222137451172","472124.34375","8352.4765625"
"3","A3","16","Eim","64.52428436279297","467940.09375","8751.6279296875"
"3","A3","17","Eim","64.82635498046875","466488.03125","9212.958984375"
"3","A3","18","Eim","65.12841796875","462837.65625","9722.357421875"
"3","A3","19","Eim","65.43048095703125","458722.0625","10267.9921875"
"3","A3","20","Eim","65.73255157470703","455753.4375","10842.734375"
"3","A3","21","Eim","66.03461456298828","452582.65625","11442.357421875"
"3","A3","22","Eim","66.33668518066406","447681.15625","12064.19140625"
"3","A3","23","Eim","66.63874816894531","444803.4375","12703.720703125"
"3","A3","24","Eim","66.94081115722656","438468.5","13350.845703125"
"3","A3","25","Eim","67.24288177490234","436734.4375","13986.03515625"
"3","A3","26","Eim","67.5449447631836","431193.625","14577.470703125"
"3","A3","27","Eim","67.84700775146484","425505.46875","15082.380859375"
"3","A3","28","Eim","68.14907836914062","421035.46875","15453.265625"
"3","A3","29","Eim","68.45114135742188","416549.1875","15651.982421875"
