"Mouse_ID","MC.Eimeria","delta_ct_cewe_MminusE","eimeriaSpecies","OPG","Sex","Latitude","Longitude","Year","HI"
"SK_895",NA,NA,NA,NA,"M",53.4736,11.9942,2010,0.166666666666667
"SK_896",NA,NA,NA,NA,"M",53.4736,11.9942,2010,0
"SK_897",NA,NA,NA,NA,"M",53.4736,11.9942,2010,0.0588235294117647
"SK_902",NA,NA,NA,NA,"M",52.6856,11.9164,2010,0.0625
"SK_903",NA,NA,NA,NA,"F",52.6856,11.9164,2010,0
"SK_904",NA,NA,NA,NA,"F",52.6856,11.9164,2010,0.153846153846154
"SK_905",NA,NA,NA,NA,"F",52.6856,11.9164,2010,0.153846153846154
"SK_941",NA,NA,NA,NA,"F",53.8969,11.3564,2011,0.0909090909090909
"SK_942",NA,NA,NA,NA,"M",53.8969,11.3564,2011,0.125
"SK_943",NA,NA,NA,NA,"F",53.8969,11.3564,2011,0.0909090909090909
"SK_944",NA,NA,NA,NA,"M",53.8969,11.3564,2011,0.125
"SK_945",NA,NA,NA,NA,"M",53.4122,12.3278,2011,0
"SK_946",NA,NA,NA,NA,"M",53.4122,12.3278,2011,0
"SK_947",NA,NA,NA,NA,"M",53.4122,12.3278,2011,0
"SK_948",NA,NA,NA,NA,"M",53.4122,12.3278,2011,0
"SK_949",NA,NA,NA,NA,"M",53.4122,12.3278,2011,0
"SK_950",NA,NA,NA,NA,"M",53.4122,12.3278,2011,0
"SK_951",NA,NA,NA,NA,"M",53.4122,12.3278,2011,0
"SK_952",NA,NA,NA,NA,"M",53.4122,12.3278,2011,0
"SK_953",NA,NA,NA,NA,"M",53.4122,12.3278,2011,0
"SK_954",NA,NA,NA,NA,"M",53.4122,12.3278,2011,0
"SK_956",NA,NA,NA,NA,"F",53.4122,12.3278,2011,0
"SK_957",NA,NA,NA,NA,"F",53.4122,12.3278,2011,0
"SK_958",NA,NA,NA,NA,"F",53.4122,12.3278,2011,0
"SK_959",NA,NA,NA,NA,"F",53.4122,12.3278,2011,0
"SK_960",NA,NA,NA,NA,"F",53.4122,12.3278,2011,0
"SK_962",NA,NA,NA,NA,"F",53.4122,12.3278,2011,0
"SK_963",NA,NA,NA,NA,"F",53.4122,12.3278,2011,0
"SK_964",NA,NA,NA,NA,"F",53.4122,12.3278,2011,0
"SK_966",NA,NA,NA,NA,"F",53.4122,12.3278,2011,0
"SK_967",NA,NA,NA,NA,"F",53.8475,11.6403,2011,0.909090909090909
"SK_968",NA,NA,NA,NA,"M",52.9442,12.3289,2011,0
"SK_969",NA,NA,NA,NA,"M",52.0258,12.1414,2011,0
"SK_970",NA,NA,NA,NA,"M",52.0258,12.1414,2011,0
"SK_971",NA,NA,NA,NA,"F",52.0258,12.1414,2011,0
"SK_972",NA,NA,NA,NA,"F",52.0258,12.1414,2011,0
"SK_973",NA,NA,NA,NA,"F",52.0258,12.1414,2011,0
"SK_974",NA,NA,NA,NA,"M",53.7578,12.3936,2011,0.875
"SK_975",NA,NA,NA,NA,"M",53.7578,12.3936,2011,0.933333333333333
"SK_976",NA,NA,NA,NA,"M",53.7578,12.3936,2011,0.857142857142857
"SK_977",NA,NA,NA,NA,"F",53.7578,12.3936,2011,0.846153846153846
"SK_978",NA,NA,NA,NA,"F",53.7514,12.4914,2011,0.952380952380952
"Sk3173",NA,NA,NA,NA,"M",53.145,13.3775,2015,0.315789474
"ZZ_0001",NA,NA,NA,NA,"M",52.6703,14.0589,2017,NA
"ZZ_0002",NA,NA,NA,NA,"M",52.593745,13.833525,2017,NA
"ZZ_0003",NA,NA,NA,NA,"F",52.6242788,14.0101667,2017,NA
"ZZ_0004",NA,NA,NA,NA,"F",52.994574,13.684043,2017,NA
"ZZ_0005",NA,NA,NA,NA,"F",52.757551,13.523808,2017,NA
"ZZ_0006",NA,NA,NA,NA,"F",52.757551,13.523808,2017,NA
"ZZ_0007",NA,NA,NA,NA,NA,52.757551,13.523808,2017,NA
"ZZ_0008",NA,NA,NA,NA,NA,52.757551,13.523808,2017,NA
"ZZ_0009",NA,NA,NA,NA,NA,52.757551,13.523808,2017,NA
"ZZ_0010",NA,NA,NA,NA,NA,52.757551,13.523808,2017,NA
"ZZ_0011",NA,NA,NA,NA,NA,51.830746,14.076701,2017,NA
"ZZ_0012",NA,NA,NA,NA,"M",51.960206,14.01867,2017,NA
"ZZ_0013",NA,NA,NA,NA,"M",51.960206,14.01867,2017,NA
"ZZ_0014",NA,NA,NA,NA,"M",53.005087,13.560222,2017,NA
"ZZ_0016",NA,NA,NA,NA,"M",52.269419,13.834069,2017,NA
"ZZ_0017",NA,NA,NA,NA,"F",52.269419,13.834069,2017,NA
"ZZ_0018",NA,NA,NA,NA,"M",52.269419,13.834069,2017,NA
"ZZ_0024",NA,NA,NA,NA,"M",51.560206,14.01867,2017,NA
"ZZ_0025",NA,NA,NA,NA,"M",53.005087,13.560222,2017,NA
"ZZ_0026",NA,NA,NA,NA,"F",53.005087,13.560222,2017,NA
"ZZ_0027",NA,NA,NA,NA,"M",51.560206,14.01867,2017,NA
"ZZ_0029",NA,NA,NA,NA,"M",51.960206,14.01867,2017,NA
"ZZ_0030",NA,NA,NA,NA,"F",51.974531,14.054357,2017,NA
"ZZ_0031",NA,NA,NA,NA,"M",51.960206,14.01867,2017,NA
"ZZ_0032",NA,NA,NA,NA,NA,53.005087,13.560222,2017,NA
"ZZ_0034",NA,NA,NA,NA,NA,53.033482,13.711559,2017,NA
"ZZ_0035",NA,NA,NA,NA,NA,52.276343,13.897624,2017,NA
"ZZ_0037",NA,NA,NA,NA,"M",52.729722,12.9925,2017,NA
"ZZ_0038",NA,NA,NA,NA,"F",52.729722,12.9925,2017,NA
"ZZ_0039",NA,NA,NA,NA,"F",52.729722,12.9925,2017,NA
"ZZ_0040",NA,NA,NA,NA,NA,52.729722,12.9925,2017,NA
"ZZ_0053",NA,NA,NA,NA,"F",52.22625,13.903883,2017,NA
"ZZ_0054",NA,NA,NA,NA,"M",52.19469,13.917837,2017,NA
"ZZ_0055",NA,NA,NA,NA,"M",53.61532,11.9645,2017,NA
"ZZ_0056",NA,NA,NA,NA,"M",53.61532,11.9645,2017,NA
"ZZ_0057",NA,NA,NA,NA,"F",53.51885,12.4464,2017,NA
"ZZ_0058",NA,NA,NA,NA,"M",53.67768,11.8673,2017,NA
"ZZ_0059",NA,NA,NA,NA,"M",53.91909,11.2138,2017,NA
"ZZ_0060",NA,NA,NA,NA,NA,53.51885,12.4464,2017,NA
"ZZ_0061",NA,NA,NA,NA,"F",52.776968,13.641412,2017,NA
"ZZ_0062",NA,NA,NA,NA,NA,52.776968,13.641412,2017,NA
"ZZ_0063",NA,NA,NA,NA,"M",52.610754,13.908386,2017,NA
"ZZ_0064",NA,NA,NA,NA,"F",52.610754,13.908386,2017,NA
"ZZ_0065",NA,NA,NA,NA,"F",52.63889,13.635054,2017,NA
"ZZ_0066",NA,NA,NA,NA,"F",52.63889,13.635054,2017,NA
"ZZ_0067",NA,NA,NA,NA,"F",52.58066,13.69555,2017,NA
"ZZ_0068",NA,NA,NA,NA,"F",52.649442,13.720338,2017,NA
"ZZ_0069",NA,NA,NA,NA,"F",52.649442,13.720338,2017,NA
"ZZ_0070",NA,NA,NA,NA,"M",52.610754,13.908386,2017,NA
"ZZ_0071",NA,NA,NA,NA,"M",52.610754,13.908386,2017,NA
"ZZ_0072",NA,NA,NA,NA,"F",52.610754,13.908386,2017,NA
"ZZ_0073",NA,NA,NA,NA,"F",52.63889,13.635054,2017,NA
"ZZ_0074",NA,NA,NA,NA,"M",51.775877,13.957539,2017,NA
"AA_0524",TRUE,-5.29,"E_ferrisi",0,"F",52.9147,13.9619,2018,0.8
"AA_0525",TRUE,-1.53,"E_ferrisi",31250,"M",52.9147,13.9619,2018,0.578947368
"AA_0526",FALSE,-8.55,"Negative",0,"M",52.915,13.9625,2018,0.789473684
"AA_0527",FALSE,-7.02,"Negative",0,"M",52.9094,13.9933,2018,0.8
"AA_0528",FALSE,-10.36,"Negative",0,"F",53.0322,13.2567,2018,0
"AA_0529",FALSE,-10.38,"Negative",0,"M",53.0322,13.2567,2018,0.05
"AA_0530",TRUE,1.29,"E_ferrisi",95238.1,"M",53.0219,13.175,2018,0.4
"AA_0531",TRUE,0.940000000000001,"E_ferrisi",0,"F",53.0219,13.175,2018,0
"AA_0532",FALSE,-8.52,"Negative",0,"M",53.0219,13.175,2018,0.1
"AA_0533",FALSE,-8.55,"Negative",0,"F",52.9574,13.2829,2018,0
"AA_0534",FALSE,-7.49,"Negative",0,"M",52.9574,13.2829,2018,0.1
"AA_0535",FALSE,-9.2,"Negative",0,"M",52.9574,13.2829,2018,0.15
"AA_0536",FALSE,-10.73,"Negative",0,"M",52.9574,13.2829,2018,0.1
"AA_0537",FALSE,-8.99,"Negative",0,"M",52.7947,12.7797,2018,0.05
"AA_0538",FALSE,-10.6,"Negative",0,"F",52.7947,12.7797,2018,0
"AA_0539",FALSE,-8.27,"Negative",0,"M",52.7947,12.7797,2018,0.111111111
"AA_0540",FALSE,-7.98,"Negative",0,"F",52.7722,12.7219,2018,0
"AA_0541",FALSE,-8.63,"Negative",0,"M",52.7536,12.3728,2018,0.15
"AA_0542",TRUE,-1.69,"E_ferrisi",31250,"M",52.8328,14.0908,2018,0.882352941
"AA_0543",FALSE,-8.91,"Negative",0,"F",52.7536,12.3728,2018,0
"AA_0544",FALSE,-6.88,"Negative",0,"M",52.3975,14.0678,2018,0.894736842
"AA_0545",FALSE,-12.23,"Negative",0,"M",52.3975,14.0678,2018,0.85
"AA_0546",FALSE,-8.05,"Negative",0,"M",52.7369,13.66,2018,0.1
"AA_0547",FALSE,-9.43,"Negative",0,"F",52.7625,12.7589,2018,0.043478261
"AA_0548",FALSE,-8.65,"Negative",0,"F",52.7625,12.7589,2018,0.086956522
"AA_0549",FALSE,-8.7,"Negative",0,"F",52.7369,13.66,2018,0.04
"AA_0550",FALSE,-9.66,"Negative",0,"M",52.7369,13.66,2018,0.05
"AA_0551",FALSE,-9.85,"Negative",0,"F",52.7369,13.66,2018,0
"AA_0552",FALSE,-9.46,"Negative",0,"F",52.7369,13.66,2018,0
"AA_0553",FALSE,-10.21,"Negative",0,"M",52.8328,14.0908,2018,0.894736842
"AA_0554",TRUE,1.25,"E_ferrisi",0,"F",52.8328,14.0908,2018,0.88
"AA_0555",TRUE,-4.85,"E_falciformis",0,"F",52.8328,14.0908,2018,0.88
"AA_0556",TRUE,-6.83,"E_falciformis",0,"M",52.8328,14.0908,2018,0.65
"AA_0557",FALSE,-7.46,"Negative",0,"M",52.8328,14.0908,2018,0.947368421
"AA_0558",FALSE,-9.73,"Negative",0,"M",52.8367,14.1189,2018,0.789473684
"AA_0559",TRUE,1.41,"E_ferrisi",0,"F",52.3975,14.0678,2018,0.857142857
"AA_0560",FALSE,-9.27,"Negative",0,"F",52.3975,14.0678,2018,0.88
"AA_0561",TRUE,1.31,"E_ferrisi",45454.55,"F",52.3975,14.0678,2018,0.869565217
"AA_0562",FALSE,-7.16,"Negative",0,"M",52.7369,13.66,2018,0.15
"AA_0563",FALSE,-8.7,"Negative",0,"F",52.3975,14.0678,2018,1
"AA_0564",FALSE,-9.22,"Negative",0,"F",52.7369,13.66,2018,0
"AA_0565",FALSE,-11.92,"Negative",0,"M",52.7369,13.66,2018,0
"AA_0566",FALSE,-8.64,"Negative",0,"F",52.7369,13.66,2018,0.08
"AA_0567",FALSE,-12.57,"Negative",0,"M",52.7369,13.66,2018,0.05
"AA_0568",FALSE,-9.1,"Negative",0,"M",52.7369,13.66,2018,0.1
"AA_0569",TRUE,-5.74,"Negative",0,"M",52.7369,13.66,2018,0
"AA_0570",FALSE,-9.14,"Negative",0,"M",52.9936,13.3047,2018,0.111111111
"AA_0571",FALSE,-8.25,"Negative",0,"M",52.9936,13.3047,2018,0.1
"AA_0572",TRUE,-7.71,"Negative",0,"F",52.9936,13.3047,2018,0.04
"AA_0573",FALSE,-9.56,"Negative",0,"M",52.9308,14.0736,2018,0.947368421
"AA_0574",FALSE,-8.17,"Negative",0,"M",52.7269,12.6278,2018,0
"AA_0575",FALSE,-11.2,"Negative",0,"F",52.9308,14.0736,2018,0.782608696
"AA_0576",FALSE,-10.87,"Negative",0,"F",52.7269,12.6278,2018,0
"AA_0577",FALSE,-9.04,"Negative",0,"F",52.7269,12.6278,2018,0
"AA_0578",FALSE,-8.85,"Negative",0,"F",52.2125,14.0922,2018,0.56
"AA_0579",TRUE,-0.100000000000001,"E_ferrisi",0,"M",52.2125,14.0922,2018,0.95
"AA_0580",FALSE,-8.81,"Negative",0,"M",52.2125,14.0922,2018,0.75
"AA_0581",FALSE,-9.2,"Negative",0,"M",52.7269,12.6278,2018,0
"AA_0582",FALSE,-11.59,"Negative",0,"F",52.7269,12.6278,2018,0
"AA_0583",FALSE,-8.75,"Negative",0,"M",52.7269,12.6278,2018,0
"AA_0584",FALSE,-7.63,"Negative",0,"M",52.7269,12.6278,2018,0
"AA_0585",FALSE,-8.66,"Negative",0,"F",52.9936,13.3047,2018,0.04
"AA_0586",FALSE,-10.17,"Negative",0,"M",52.2125,14.0922,2018,0.611111111
"AA_0587",FALSE,-10.27,"Negative",0,"F",52.2125,14.0922,2018,0.68
"AA_0588",FALSE,-8.48,"Negative",0,"M",52.2125,14.0922,2018,0.666666667
"AA_0589",FALSE,-8.85,"Negative",0,"M",52.2125,14.0922,2018,0.55
"AA_0590",FALSE,-8.57,"Negative",0,"F",52.2125,14.0922,2018,0.714285714
"AA_0591",TRUE,3.25,"E_ferrisi",83333.33,"M",52.2125,14.0922,2018,0.611111111
"AA_0592",FALSE,-6.93,"Negative",0,"F",52.9456,14.1011,2018,0.88
"AA_0593",FALSE,-9.1,"Negative",0,"F",52.8169,14.0747,2018,0.916666667
"AA_0594",FALSE,-9.67,"Negative",0,"M",53.0336,14.0806,2018,0.833333333
"AA_0595",FALSE,-8.03,"Negative",0,"M",53.0336,14.0806,2018,0.842105263
"AA_0596",FALSE,-8.03,"Negative",0,"M",52.9906,14.0744,2018,0.9
"AA_0597",FALSE,-6.42,"Negative",0,"F",53.0336,14.0806,2018,0.807692308
"AA_0598",FALSE,-10.12,"Negative",0,"M",53.0336,14.0806,2018,0.823529412
"AA_0599",FALSE,-9.42,"Negative",0,"M",52.6308,12.4558,2018,0
"AA_0600",FALSE,-8.89,"Negative",0,"F",52.6308,12.4558,2018,0.04
"AA_0601",FALSE,-9.72,"Negative",0,"M",53.0989,13.9631,2018,0.857142857
"AA_0602",FALSE,-8.96,"Negative",0,"M",53.0689,13.0992,2018,0
"AA_0603",FALSE,-10.65,"Negative",0,"F",52.6308,12.4558,2018,0
"AA_0604",FALSE,-10.26,"Negative",0,"M",52.2594,13.7306,2018,0.2
"AA_0605",FALSE,-8.34,"Negative",0,"M",53.0336,14.0806,2018,0.823529412
"AA_0606",FALSE,-8.32,"Negative",0,"F",53.0336,14.0806,2018,0.807692308
"AA_0607",FALSE,-8.98,"Negative",0,"M",52.9906,14.0744,2018,0.75
"AA_0608",FALSE,-9.61,"Negative",0,"M",52.9906,14.0744,2018,0.833333333
"AA_0609",FALSE,-9.5,"Negative",0,"F",52.2594,13.7306,2018,0.16
"AA_0610",FALSE,-9.81,"Negative",0,"F",53.0336,14.0806,2018,0.7
"AA_0611",FALSE,-8.07,"Negative",0,"F",53.0336,14.0806,2018,0.72
"AA_0612",FALSE,-9.24,"Negative",0,"F",53.0336,14.0806,2018,0.782608696
"AA_0613",FALSE,-9.29,"Negative",0,"F",52.6308,12.4558,2018,0.04
"AA_0614",FALSE,-9.18,"Negative",0,"F",52.6308,12.4558,2018,0.04
"AA_0615",FALSE,-14.52,"Negative",0,"F",52.6308,12.4558,2018,0.04
"AA_0616",FALSE,-8.7,"Negative",0,"F",52.2594,13.7306,2018,0.173913043
"AA_0617",FALSE,-7.75,"Negative",0,"F",53.0336,14.0806,2018,0.652173913
"AA_0618",FALSE,-8.33,"Negative",0,"F",52.2594,13.7306,2018,0.181818182
"AA_0619",FALSE,-9.42,"Negative",0,"F",52.2594,13.7306,2018,0.3
"AA_0620",FALSE,-7.81,"Negative",0,"F",52.2594,13.7306,2018,0.16
"AA_0621",FALSE,-9.09,"Negative",0,"F",52.9767,14.0672,2018,0.72
"AA_0622",FALSE,-7.42,"Negative",0,"F",52.7369,13.66,2018,0
"AA_0623",TRUE,-6.78,"Negative",37383.18,"M",52.7369,13.66,2018,0
"AA_0624",FALSE,-8.57,"Negative",0,"M",52.6308,12.4558,2018,0
"AA_0625",FALSE,-8.2,"Negative",0,"M",53.0706,14.0939,2018,0.85
"AA_0626",FALSE,-9.41,"Negative",0,"M",53.0706,14.0939,2018,0.85
"AA_0627",FALSE,-13.45,"Negative",0,"F",53.0706,14.0939,2018,0.88
"AA_0629",FALSE,-9.23,"Negative",0,"M",53.0706,14.0939,2018,0.85
"AA_0630",FALSE,-12.28,"Negative",0,"M",53.0783,14.1414,2018,0.75
"AA_0631",TRUE,-7.74,"Negative",0,"M",53.0783,14.1414,2018,0.777777778
"AA_0632",FALSE,-9.75,"Negative",NA,"F",53.0706,14.0939,2018,0.88
"AA_0633",FALSE,-9.67,"Negative",0,"F",53.0783,14.1414,2018,0.84
"AA_0634",FALSE,-8.41,"Negative",NA,"M",53.0783,14.1414,2018,0.736842105
"AA_0635",TRUE,-5.82,"E_falciformis",0,"M",53.0783,14.1414,2018,0.736842105
"AA_0636",TRUE,-6.82,"Negative",0,"M",53.0783,14.1414,2018,0.8
"AA_0637",FALSE,-8.47,"Negative",0,"F",53.0783,14.1414,2018,0.76
"AA_0638",FALSE,-9,"Negative",0,"F",53.0783,14.1414,2018,0.84
"AA_0639",FALSE,-10.42,"Negative",0,"M",53.1514,13.2144,2018,0.7
"AA_0640",FALSE,-9.57,"Negative",0,"M",53.1514,13.2144,2018,0.7
"AA_0641",FALSE,-10.38,"Negative",0,"M",53.1514,13.2144,2018,0.6
"AA_0642",FALSE,-9.53,"Negative",0,"F",53.0783,14.1414,2018,0.739130435
"AA_0643",TRUE,-8.06,"Negative",0,"F",53.0783,14.1414,2018,0.84
"AA_0644",FALSE,-7.24,"Negative",0,"F",53.0783,14.1414,2018,0.84
"AA_0645",FALSE,-11.11,"Negative",0,"F",53.0783,14.1414,2018,0.8
"AA_0646",TRUE,-5.08,"E_falciformis",0,"M",53.0706,14.0939,2018,0.842105263
"AA_0647",FALSE,-9.64,"Negative",0,"F",53.1514,13.2144,2018,0.8
"AA_0648",FALSE,-8.71,"Negative",0,"F",53.1514,13.2144,2018,0.857142857
"AA_0649",FALSE,-9.3,"Negative",0,"M",53.1514,13.2144,2018,0.65
"AA_0650",TRUE,-2.15,"E_falciformis",0,"F",53.1514,13.2144,2018,0.8
"AA_0651",FALSE,-9.12,"Negative",0,"F",53.1514,13.2144,2018,0.8
"AA_0652",FALSE,-10.06,"Negative",0,"F",53.1514,13.2144,2018,0.782608696
"AA_0653",FALSE,-9.64,"Negative",0,"M",53.1514,13.2144,2018,0.705882353
"AA_0654",FALSE,-7.82,"Negative",0,"F",53.1514,13.2144,2018,0.8
"AA_0655",FALSE,-8.45,"Negative",0,"F",53.1514,13.2144,2018,0.68
"AA_0656",FALSE,-9.62,"Negative",0,"F",53.1514,13.2144,2018,0.72
"AA_0657",FALSE,-8.6,"Negative",0,"F",53.1514,13.2144,2018,0.64
"AA_0658",FALSE,-10.46,"Negative",0,"F",53.1514,13.2144,2018,0.761904762
"AA_0659",FALSE,-13.12,"Negative",0,"F",53.1514,13.2144,2018,0.72
"AA_0660",FALSE,-9.57,"Negative",0,"F",53.0783,14.1414,2018,0.84
"AA_0661",TRUE,-1.81,"E_falciformis",0,"F",53.0783,14.1414,2018,0.88
"AA_0662",TRUE,-2.5,"E_falciformis",29411.76,"M",53.0783,14.1414,2018,0.95
"AA_0663",FALSE,-8.67,"Negative",0,"F",53.0783,14.1414,2018,0.84
"AA_0664",FALSE,-9.08,"Negative",0,"F",53.0783,14.1414,2018,0.92
"AA_0665",FALSE,-7.97,"Negative",0,"F",53.0783,14.1414,2018,0.76
"AA_0666",TRUE,-5.13,"E_falciformis",5208.33,"F",53.0783,14.1414,2018,0.84
"AA_0667",FALSE,-10.46,"Negative",0,"F",53.0706,14.0939,2018,0.84
"AA_0668",FALSE,-8.53,"Negative",0,"F",53.0706,14.0939,2018,0.826086957
"AA_0669",FALSE,-9.98,"Negative",0,"F",52.9328,13.9106,2018,0.88
"AA_0670",FALSE,-7.48,"Negative",0,"M",53.5517,11.5093,2018,0.05
"AA_0671",FALSE,-8.25,"Negative",0,"F",53.6,11.4563,2018,0.130434783
"AA_0672",FALSE,-10.96,"Negative",0,"M",52.7369,13.66,2018,0
"AA_0673",FALSE,-8.22,"Negative",0,"M",52.9967,13.1781,2018,0.210526316
"AA_0674",FALSE,-9.48,"Negative",0,"M",52.9967,13.1781,2018,0.15
"AA_0675",FALSE,-7.93,"Negative",0,"F",52.9967,13.1781,2018,0.16
"AA_0676",FALSE,-9.57,"Negative",0,"F",52.9967,13.1781,2018,0.12
"AA_0677",FALSE,-9.13,"Negative",0,"M",52.9967,13.1781,2018,0.2
"AA_0678",FALSE,-7.98,"Negative",0,"M",52.9328,13.9106,2018,0.888888889
"AA_0679",FALSE,-10.17,"Negative",0,"M",52.6081,14.0839,2018,0.75
"AA_0680",FALSE,-8.2,"Negative",0,"M",52.9228,13.2564,2018,0.166666667
