Mouse_ID,Transect,State,Code,GPS.latitude,GPS.longitude,Year,Sex,HI,Species,Ectoparasites(TRUE),Eimeria_atleasforonedetectionmethod,Wormspresence,Hymenolepis_microstoma,Hymenolepis_diminuta,Catenotaenia_pusilla,Cysticercus,Taenia_martis,Mesocestoides_litteratus,Mastophorus_muris,Trichuris_muris,Heterakis,Syphacia_obvelata,Aspiculuris_tetraptera,Syphacia_Aspiculuris,S_A,
AA_0544,HZ_BR,Germany,Molhenberg 1,15517,52.23973,14.0671,2018,M,0.89,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,1
AA_0545,HZ_BR,Germany,Molhenberg 1,15517,52.23973,14.0671,2018,M,0.85,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0546,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,M,0.1,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,2,0,0,21,106,0,127
AA_0547,HZ_BR,Germany,Berlzin-Brunnerstr. 24,16833,52.27625,12.7588,2018,F,0.04,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0548,HZ_BR,Germany,Berlzin-Brunnerstr. 24,16833,52.27625,12.7588,2018,F,0.09,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0549,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,F,0.04,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,16,0,0,16
AA_0550,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,M,0.05,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,1
AA_0551,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,F,0,Mus musculus,FALSE,NA,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0
AA_0552,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,F,0,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,6,0,0,6
AA_0553,HZ_BR,Germany,Altglietzener Dorfstr. 31,16259,52.28327,14.0908,2018,M,0.89,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0554,HZ_BR,Germany,Altglietzener Dorfstr. 31,16259,52.28327,14.0908,2018,F,0.88,Mus musculus,TRUE,NA,TRUE,0,0,0,0,1,0,0,0,48,112,12,0,124
AA_0555,HZ_BR,Germany,Altglietzener Dorfstr. 31,16259,52.28327,14.0908,2018,F,0.88,Mus musculus,FALSE,NA,TRUE,0,0,0,0,1,0,0,0,4,0,0,0,0
AA_0556,HZ_BR,Germany,Altglietzener Dorfstr. 31,16259,52.28327,14.0908,2018,M,0.65,Mus musculus,TRUE,NA,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0
AA_0557,HZ_BR,Germany,Altglietzener Dorfstr. 31,16259,52.28327,14.0908,2018,M,0.95,Mus musculus,TRUE,NA,TRUE,0,0,0,0,6,0,0,0,0,0,0,0,0
AA_0558,HZ_BR,Germany,Neuglietzener str. 30,16259,52.28361,14.1192,2018,M,0.79,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0559,HZ_BR,Germany,Molhenberg 1,15517,52.23973,14.0671,2018,F,0.86,Mus musculus,FALSE,NA,TRUE,0,0,0,0,2,0,0,0,19,38,0,0,38
AA_0560,HZ_BR,Germany,Molhenberg 1,15517,52.23973,14.0671,2018,F,0.88,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,1,0,7,0,0,0,0
AA_0561,HZ_BR,Germany,Molhenberg 1,15517,52.23973,14.0671,2018,F,0.87,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,18,0,0,18
AA_0562,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,M,0.15,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0563,HZ_BR,Germany,Molhenberg 1,15517,52.23973,14.0671,2018,F,1,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0564,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,F,0,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,18,0,0,18
AA_0565,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,M,0,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0566,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,F,0.08,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0567,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,M,0.05,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,3,0,0,3
AA_0568,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,M,0.1,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0569,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,M,0,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,8,0,0,8
AA_0570,HZ_BR,Germany,Mildenberger str. 1,16792,52.29934,13.3049,2018,M,0.11,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,10,0,2,0,0,2
AA_0571,HZ_BR,Germany,Mildenberger str. 1,16792,52.29934,13.3049,2018,M,0.1,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,6,0,0,6
AA_0572,HZ_BR,Germany,Mildenberger str. 1,16792,52.29934,13.3049,2018,F,0.04,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,1,0,52,0,0,52
AA_0573,HZ_BR,Germany,Dorfstrasse 44,16248,52.29306,14.0736,2018,M,0.95,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,22,1,0,23
AA_0574,HZ_BR,Germany,Warsowerstr. 8,14662,52.27272,12.627,2018,M,0,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,10,0,10,0,0,10
AA_0575,HZ_BR,Germany,Dorfstrasse 44,16248,52.29306,14.0736,2018,F,0.78,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0576,HZ_BR,Germany,Warsowerstr. 8,14662,52.27272,12.627,2018,F,0,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0
AA_0577,HZ_BR,Germany,Warsowerstr. 8,14662,52.27272,12.627,2018,F,0,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0578,HZ_BR,Germany,Beeskower str. 24,15848,52.2213,14.0923,2018,F,0.56,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0579,HZ_BR,Germany,Beeskower str. 24,15848,52.2213,14.0923,2018,M,0.95,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,5,0,5
AA_0580,HZ_BR,Germany,Beeskower str. 24,15848,52.2213,14.0923,2018,M,0.75,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,200,0,1,2,87,53,0,140
AA_0581,HZ_BR,Germany,Warsowerstr. 8,14662,52.27272,12.627,2018,M,0,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0582,HZ_BR,Germany,Warsowerstr. 8,14662,52.27272,12.627,2018,F,0,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0583,HZ_BR,Germany,Warsowerstr. 8,14662,52.27272,12.627,2018,M,0,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0584,HZ_BR,Germany,Warsowerstr. 8,14662,52.27272,12.627,2018,M,0,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0585,HZ_BR,Germany,Mildenberger str. 1,16792,52.29934,13.3049,2018,F,0.04,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,33,0,0,0,0,0
AA_0586,HZ_BR,Germany,Beeskower str. 24,15848,52.2213,14.0923,2018,M,0.61,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0587,HZ_BR,Germany,Beeskower str. 24,15848,52.2213,14.0923,2018,F,0.68,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,205,0,0,0,0,0
AA_0588,HZ_BR,Germany,Beeskower str. 24,15848,52.2213,14.0923,2018,M,0.67,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0589,HZ_BR,Germany,Beeskower str. 24,15848,52.2213,14.0923,2018,M,0.55,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0590,HZ_BR,Germany,Beeskower str. 24,15848,52.2213,14.0923,2018,F,0.71,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0591,HZ_BR,Germany,Beeskower str. 24,15848,52.2213,14.0923,2018,M,0.61,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0592,HZ_BR,Germany,Wernbergstrasse,16248,52.29455,14.101,2018,F,0.88,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0593,HZ_BR,Germany,Gabow 67,16259,52.2817,14.0745,2018,F,0.92,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,4,0,0,0,0,0
AA_0594,HZ_BR,Germany,Felchower str. 15,53.30059,14.0801,2018,M,0.83,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,1,1,0,2,
AA_0595,HZ_BR,Germany,Felchower str. 15,53.30059,14.0801,2018,M,0.84,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0596,HZ_BR,Germany,Gellmersdorfer str. 15,52.29906,14.0741,2018,M,0.9,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0597,HZ_BR,Germany,Felchower str. 15,53.30059,14.0801,2018,F,0.81,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,10,0,10,
AA_0598,HZ_BR,Germany,Felchower str. 15,53.30059,14.0801,2018,M,0.82,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0599,HZ_BR,Germany,Semliner str. 1,52.26306,12.4558,2018,M,0,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0600,HZ_BR,Germany,Semliner str. 1,52.26306,12.4558,2018,F,0.04,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0601,HZ_BR,Germany,Chauseestr. 1,53.30989,13.9631,2018,M,0.86,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0602,HZ_BR,Germany,Granseer str. 65,53.30689,13.0992,2018,M,0,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,4,0,0,15,0,0,15,
AA_0603,HZ_BR,Germany,Semliner str. 1,52.26306,12.4558,2018,F,0,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0604,HZ_BR,Germany,Gusower feldweg 5,52.22584,13.7311,2018,M,0.2,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0605,HZ_BR,Germany,Felchower str. 15,53.30059,14.0801,2018,M,0.82,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,5,0,5,
AA_0606,HZ_BR,Germany,Felchower str. 15,53.30059,14.0801,2018,F,0.81,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0607,HZ_BR,Germany,Gellmersdorfer str. 15,52.29906,14.0741,2018,M,0.75,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0608,HZ_BR,Germany,Gellmersdorfer str. 15,52.29906,14.0741,2018,M,0.83,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0609,HZ_BR,Germany,Gusower feldweg 5,52.22584,13.7311,2018,F,0.16,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,1,
AA_0610,HZ_BR,Germany,Felchower str. 15,53.30059,14.0801,2018,F,0.7,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0611,HZ_BR,Germany,Felchower str. 15,53.30059,14.0801,2018,F,0.72,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,38,0,0,38,
AA_0612,HZ_BR,Germany,Felchower str. 15,53.30059,14.0801,2018,F,0.78,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0613,HZ_BR,Germany,Semliner str. 1,52.26306,12.4558,2018,F,0.04,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0614,HZ_BR,Germany,Semliner str. 1,52.26306,12.4558,2018,F,0.04,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0615,HZ_BR,Germany,Semliner str. 1,52.26306,12.4558,2018,F,0.04,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0616,HZ_BR,Germany,Gusower feldweg 5,52.22584,13.7311,2018,F,0.17,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0617,HZ_BR,Germany,Felchower str. 15,53.30059,14.0801,2018,F,0.65,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,34,0,0,34,
AA_0618,HZ_BR,Germany,Gusower feldweg 5,52.22584,13.7311,2018,F,0.18,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0619,HZ_BR,Germany,Gusower feldweg 5,52.22584,13.7311,2018,F,0.3,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0620,HZ_BR,Germany,Gusower feldweg 5,52.22584,13.7311,2018,F,0.16,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0621,HZ_BR,Germany,Am stadtberg 2,16278,52.29765,14.0667,2018,F,0.72,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0622,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,F,0,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,26,0,0,26
AA_0623,HZ_BR,Germany,Dorfstrasse 2,16359,52.27369,13.6605,2018,M,0,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0624,HZ_BR,Germany,Semliner str. 1,52.26306,12.4558,2018,M,0,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0625,HZ_BR,Germany,Landiner str. 1,53.30705,14.0939,2018,M,0.85,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,60,7,0,67,
AA_0626,HZ_BR,Germany,Landiner str. 1,53.30705,14.0939,2018,M,0.85,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,83,0,83,
AA_0627,HZ_BR,Germany,Landiner str. 1,53.30705,14.0939,2018,F,0.88,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,4,3,0,7,
AA_0628,HZ_BR,Germany,Landiner str. 1,53.30705,14.0939,2018,F,0.88,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,10,28,0,38,
AA_0629,HZ_BR,Germany,Landiner str. 1,53.30705,14.0939,2018,M,0.85,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,35,41,0,76,
AA_0630,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,M,0.75,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,2,0,0,2
AA_0631,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,M,0.78,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,1,0,10,0,0,10
AA_0632,HZ_BR,Germany,Landiner str. 1,53.30705,14.0939,2018,F,0.88,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0633,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.84,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,10,0,231,1,0,232
AA_0634,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,M,0.74,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,1
AA_0635,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,M,0.74,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,68,0,0,68
AA_0636,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,M,0.8,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,9,0,0,9
AA_0637,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.76,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0638,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.84,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0639,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,M,0.7,Mus musculus,FALSE,NA,TRUE,2,0,0,0,0,0,0,0,0,0,398,0,398
AA_0640,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,M,0.7,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,9,0,9
AA_0641,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,M,0.6,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,2,50,0,52
AA_0642,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.74,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,16,0,0,16
AA_0643,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.84,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,26,0,0,26
AA_0644,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.84,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0645,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.8,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,30,0,0,30
AA_0646,HZ_BR,Germany,Landiner str. 1,53.30705,14.0939,2018,M,0.84,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,25,0,25,
AA_0647,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,F,0.8,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,152,0,152
AA_0648,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,F,0.86,Mus musculus,TRUE,NA,TRUE,7,0,0,0,0,0,0,0,0,5,19,0,24
AA_0649,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,M,0.65,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,4,0,0,4
AA_0650,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,F,0.8,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,3,0,3
AA_0651,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,F,0.8,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0652,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,F,0.78,Mus musculus,TRUE,NA,TRUE,4,0,0,0,0,0,0,0,0,0,0,0,0
AA_0653,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,M,0.71,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0654,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,F,0.8,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,15,0,15
AA_0655,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,F,0.68,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,46,4,0,50
AA_0656,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,F,0.72,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,133,0,133
AA_0657,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,F,0.64,Mus musculus,FALSE,NA,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0
AA_0658,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,F,0.76,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,113,0,113
AA_0659,HZ_BR,Germany,Hauptstr. 16,16798,53.31515,13.2145,2018,F,0.72,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,31,0,31
AA_0660,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.84,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,1,0,2,0,0,2
AA_0661,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.88,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0662,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,M,0.95,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0663,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.84,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0664,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.92,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,5,0,0,5
AA_0665,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.76,Mus musculus,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,4,0,0,4
AA_0666,HZ_BR,Germany,Hauptstr. 7,16278,53.30785,14.1413,2018,F,0.84,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0667,HZ_BR,Germany,Landiner str. 1,53.30705,14.0939,2018,F,0.84,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,54,0,54,
AA_0668,HZ_BR,Germany,Landiner str. 1,53.30705,14.0939,2018,F,0.83,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,9,4,0,13,
AA_0669,HZ_BR,Germany,Buchholzer str. 7,16230,52.29328,13.9106,2018,F,0.88,Mus musculus,FALSE,NA,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0
AA_0670,HZ_BR,Germany,Sukower str. 8,53.35516,11.5091,2018,M,0.05,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0671,HZ_BR,Germany,Alte Dorfstr. 3,53.36228,11.3333,2018,F,0.13,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,
AA_0672,HZ_BR,Germany,Dorfstr. 2,16359,52.27369,13.6605,2018,M,0,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0673,HZ_BR,Germany,Kraatzer Weg 11,16775,52.29967,13.1779,2018,M,0.21,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,4,0,0,4
AA_0674,HZ_BR,Germany,Kraatzer Weg 11,16775,52.29967,13.1779,2018,M,0.15,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0675,HZ_BR,Germany,Kraatzer Weg 11,16775,52.29967,13.1779,2018,F,0.16,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,2,0,0,2
AA_0676,HZ_BR,Germany,Kraatzer Weg 11,16775,52.29967,13.1779,2018,F,0.12,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,6,0,0,6
AA_0677,HZ_BR,Germany,Kraatzer Weg 11,16775,52.29967,13.1779,2018,M,0.2,Mus musculus,FALSE,NA,TRUE,0,0,0,0,0,0,0,0,0,7,0,0,7
AA_0678,HZ_BR,Germany,Buchholzer str. 7,16230,52.29328,13.9106,2018,M,0.89,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0679,HZ_BR,Germany,Los 1,15377,52.26077,14.0839,2018,M,0.75,Mus musculus,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
AA_0680,HZ_BR,Germany,Liebenberger weg,16792,52.29228,13.2566,2018,M,0.17,Mus musculus,FALSE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
