Mouse_ID;Transect;State;Address;Code;Latitude;Longitude;Sex;Status;Species;Year;Trap_date;Dissection_date;Dissectors;Ectoparasites;Body_weight;Body_length;Tail_length;Spleen;Left_Testis;Right_Testis;Left_epididymis;Seminal_vesicles;Left_ovarium;Right_ovarium;Total;Embryo_left;Embryo_right;Feces;Worms_presence;HM;HD;CP;Cysticercus;Mesocestoides;MM;TM;Heterakis_spumosa;SYP;ASP;Heligmosomoides_polygurus;Notes
ZZ_0042;HZ_BR;Germany;alte dorfstrasse 2;NA;NA;NA;female;adult;apodemus;2017;17.09.2017;18.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.36;TRUE;0;11;0;0;0;0;0;0;0;0;0;fleas and ticks
ZZ_0043;HZ_BR;Germany;alte dorfstrasse 2;NA;NA;NA;female;adult;apodemus;2017;17.09.2017;18.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.67;TRUE;0;3;0;0;0;0;1;1;0;0;0;
ZZ_0044;HZ_BR;Germany;alte dorfstrasse 2;NA;NA;NA;female;adult;apodemus;2017;17.09.2017;18.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.52;TRUE;0;12;0;0;0;0;0;0;0;0;0;
ZZ_0045;HZ_BR;Germany;alte dorfstrasse 2;NA;NA;NA;female;adult;apodemus;2017;17.09.2017;18.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.74;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0046;HZ_BR;Germany;alte dorfstrasse 2;NA;NA;NA;female;adult;apodemus;2017;17.09.2017;18.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0047;HZ_BR;Germany;hagener weg 9;NA;NA;NA;NA;NA;apodemus;2017;17.09.2017;18.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0048;HZ_BR;Germany;Dorfstrasse 11;NA;NA;NA;male;adult;apodemus;2017;17.09.2017;18.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.19;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0049;HZ_BR;Germany;Sonnenallee 1;NA;NA;NA;male;adult;apodemus;2017;17.09.2017;18.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;01. Mrz;TRUE;0;1;0;0;0;0;3;0;0;0;0;
ZZ_0050;HZ_BR;Germany;hagener weg 9;NA;NA;NA;female;adult;apodemus;2017;17.09.2017;18.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jan 24;TRUE;0;0;0;0;0;0;1;0;0;0;0;
ZZ_0051;HZ_BR;Germany;parkweg;NA;NA;NA;NA;NA;apodemus;2017;17.09.2017;18.09.2017;German;TRUE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.29;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0052;HZ_BR;Germany;camping place niederfinow;NA;NA;NA;female;NA;apodemus;2017;17.09.2017;18.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.21;TRUE;0;0;0;0;0;0;0;1;0;0;0;
ZZ_0053;HZ_BR;Germany;Wochowseer Dorfstrasse 3 15859 Storkow (Mark);NA;5.222.625;13.903.883;female;adult;bank vole;2017;27.09.2017;28.09.2017;German;FALSE;24335;NA;NA;81;NA;NA;NA;NA;NA;NA;NA;NA;NA;758;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0054;HZ_BR;Germany;Bugker dorfstrasse 7, 15859 Storkow (Mark), Germany;NA;5.219.469;13.917.837;male;NA;dead apodemus;2017;28.09.2017;29.09.2017;German;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0055;HZ_BR;Germany;Kobande;NA;5.361.532;119.645;male;young;apodemus;2017;05.10.2017;06.10.2017;German;FALSE;6721;NA;NA;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;195;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0056;HZ_BR;Germany;Kobande;NA;5.361.532;119.645;male;NA;apodemus agrarius;2017;05.10.2017;06.10.2017;German;FALSE;17057;NA;NA;58;NA;NA;NA;NA;NA;NA;NA;NA;NA;473;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0057;HZ_BR;Germany;im bauerndorf 12 17214 Sliz;NA;5.351.885;124.464;female;adult;apodemus;2017;05.10.2017;06.10.2017;German;FALSE;0.02857;NA;NA;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;534;TRUE;0;0;0;0;0;0;0;0;7;0;0;
ZZ_0058;HZ_BR;Germany;Dorfstrasse 38 19406 Dabel;NA;5.367.768;118.673;male;adult;apodemus;2017;05.10.2017;06.10.2017;German;FALSE;34331;NA;NA;118;NA;NA;NA;NA;NA;NA;NA;NA;NA;798;TRUE;0;1;0;0;0;0;0;0;0;0;0;
ZZ_0059;HZ_BR;Germany;b?sow;NA;5.391.909;112.138;male;adult;apodemus;2017;05.10.2017;06.10.2017;German;TRUE;36443;NA;NA;212;NA;NA;NA;NA;NA;NA;NA;NA;NA;987;TRUE;0;0;0;0;0;0;0;0;123;0;0;
ZZ_0060;HZ_BR;Germany;im bauerndorf 12 17214 Sliz;NA;5.351.885;124.464;NA;NA;apodemus;2017;05.10.2017;06.10.2017;German;TRUE;31832;NA;NA;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;1074;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0061;HZ_BR;Germany;Reiterhof biesenthal kirschallee 10 16359 biesenthal;NA;52.776.968;13.641.412;female;NA;apodemus;2017;19.10.2017;20.10.2017;German;TRUE;18953;NA;NA;104;NA;NA;NA;NA;NA;NA;NA;NA;NA;182;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0062;HZ_BR;Germany;Reiterhof biesenthal kirschallee 10 16359 biesenthal;NA;52.776.968;13.641.412;NA;NA;apodemus;2017;19.10.2017;20.10.2017;German;FALSE;16939;NA;NA;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;486;TRUE;0;0;0;0;0;0;0;0;0;0;11;
ZZ_0063;HZ_BR;Germany;Alt-wilkendorf 24 16345 Altlandsberg;NA;52.610.754;13.908.386;male;NA;apodemus;2017;19.10.2017;20.10.2017;German;TRUE;27788;NA;NA;81;NA;NA;NA;NA;NA;NA;NA;NA;NA;612;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0064;HZ_BR;Germany;Alt-wilkendorf 24 16345 Altlandsberg;NA;52.610.754;13.908.386;female;NA;apodemus;2017;19.10.2017;20.10.2017;German;FALSE;44371;NA;NA;289;NA;NA;NA;NA;NA;NA;NA;NA;NA;1415;TRUE;0;1;0;0;0;0;1;2;0;0;0;
ZZ_0065;HZ_BR;Germany;Helenauer weg 10 16321 Bernau;NA;5.263.889;13.635.054;female;NA;apodemus;2017;19.10.2017;20.10.2017;German;FALSE;27785;NA;NA;395;NA;NA;NA;NA;NA;NA;NA;NA;NA;916;TRUE;8;0;0;0;0;0;0;0;2;0;0;
ZZ_0066;HZ_BR;Germany;Helenauer weg 10 16321 Bernau;NA;5.263.889;13.635.054;female;NA;apodemus;2017;19.10.2017;20.10.2017;German;FALSE;21141;NA;NA;72;NA;NA;NA;NA;NA;NA;NA;NA;NA;611;FALSE;0;0;0;0;0;0;0;0;0;0;0;
ZZ_0067;HZ_BR;Germany;Paulshof;NA;5.258.066;1.369.555;female;NA;apodemus;2017;19.10.2017;20.10.2017;German;FALSE;13095;NA;NA;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;217;TRUE;0;0;0;0;0;0;0;0;2;0;0;
ZZ_0068;HZ_BR;Germany;Balancia weesoweg dorfstrasse 17;NA;52.649.442;13.720.338;female;NA;apodemus;2017;19.10.2017;20.10.2017;German;FALSE;15714;NA;NA;47;NA;NA;NA;NA;NA;NA;NA;NA;NA;876;TRUE;0;0;0;0;0;0;0;9;0;0;0;
ZZ_0069;HZ_BR;Germany;Balancia weesoweg dorfstrasse 17;NA;52.649.442;13.720.338;female;NA;apodemus;2017;19.10.2017;20.10.2017;German;NA;NA;NA;NA;0.02;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Dead. Small protocol 
ZZ_0070;HZ_BR;Germany;Alt-wilkendorf 24 16345 Altlandsberg;NA;52.610.754;13.908.386;male;;apodemus;2017;19.10.2017;20.10.2017;German;NA;NA;NA;NA;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Dead. Small protocol 
ZZ_0071;HZ_BR;Germany;Alt-wilkendorf 24 16345 Altlandsberg;NA;52.610.754;13.908.386;male;;apodemus;2017;19.10.2017;20.10.2017;German;NA;NA;NA;NA;435;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Dead. Small protocol 
ZZ_0072;HZ_BR;Germany;Alt-wilkendorf 24 16345 Altlandsberg;NA;52.610.754;13.908.386;female;;apodemus;2017;19.10.2017;20.10.2017;German;NA;NA;NA;NA;82;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Dead. Small protocol 
ZZ_0073;HZ_BR;Germany;Helenauer weg 10 16321 Bernau;NA;5.263.889;13.635.054;female;;apodemus;2017;19.10.2017;20.10.2017;German;NA;NA;NA;NA;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Dead. Small protocol 
ZZ_0074;HZ_BR;Germany;Kirschallee 3, 03205 Mlode;NA;51.775.877;13.957.539;male;young;rattus;2017;24.10.2017;25.10.2017;German;NA;NA;NA;NA;107;NA;NA;NA;NA;NA;NA;NA;NA;NA;1287;FALSE;0;0;0;0;0;0;0;0;0;0;0;
