"","Mouse_ID","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Death","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Notes","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Feces_Weight","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","Ticks","eimeriaSpecies","MC.Eimeria","delta_ct_cewe_MminusE","Ct.Eimeria","Ct.Mus","IL.12","IRG6","CXCR3","IL-6","GBP2","IFNy","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IL17A_CD4","IFNy_CD8","Position","Ct_mean","Oocyst_Predict","COCE","CEWE","ILWE","CECE","COWE","SICE","Aspiculuris_sp","Taenia_sp","Hymenolepis_sp"
"1303","SK_3155","M",13.5472,52.9217,2015,"d","d","d","d","d","d","d","d","94","100","100","120","100","100","dd","dd","dd","mm","dd","dd",14,0.1,"Dissection","10/10/15",0.03,0,"d",NA,"",NA,NA,"Schorfheide 16",NA,NA,NA,NA,NA,NA,"Lorenzo","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",17.3,81.4,NA,NA,0.119,NA,NA,NA,0.1436,NA,NA,89.1,"10/9/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1304","SK_3156","F",13.5472,52.9217,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","120","100","80","dd","dd","dd","mm","dd","mm",13,0.16,"Dissection","10/10/15",0.0417,0,NA,NA,"",NA,NA,"Schorfheide 16",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",16.42,76.4,NA,NA,0.159,NA,NA,NA,NA,NA,NA,94,"10/9/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1305","SK_3157","F",13.5472,52.9217,2015,"d",NA,NA,"dd","dd","dd","dd","dd","94","100","100","120","100","100","dd","dd","dd","mm","dd","dd",12,0.086956522,"Dissection","10/10/15",0.0483,0,NA,NA,"",NA,NA,"Schorfheide 16",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",17.72,83,NA,NA,0.082,NA,NA,NA,NA,NA,NA,NA,"10/9/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1306","SK_3158","M",13.5472,52.9217,2015,"d","d","d","d","d","d","d","d","100","100","100","120","100","100","mm","dd","dd","mm","dd","dd",14,0.2,"Dissection","10/10/15",0.0229,0,"d",NA,"",NA,NA,"Schorfheide 16",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",17.89,82.2,NA,NA,0.199,NA,NA,NA,0.2,NA,NA,84.2,"10/9/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1307","SK_3159","M",13.9858,52.5689,2015,"d","m","m","m","m","m","m","m","100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm",14,0.9,"Dissection","10/10/15",0.0186,0,"m",NA,"",NA,NA,"Hohenstein 1",NA,NA,NA,TRUE,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",13.7,77.9,NA,NA,0.221,NA,NA,NA,0.0786,NA,NA,72.4,"10/9/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,NA
"1308","SK_3160","F",14.1611,52.7408,2015,"d",NA,"mm","mm","mm","mm","dm","mm","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",13,0.92,"Dissection","10/10/15",0.0208,0,NA,NA,"",NA,NA,"Neumädewitz 39",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",12.26,76.3,NA,NA,0.331,NA,NA,NA,NA,NA,NA,70.8,"10/9/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1309","SK_3161","F",14.1611,52.7408,2015,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.96,"Dissection","10/10/15",0.0282,0,NA,NA,"",NA,NA,"Neumädewitz 39",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",10.3,72.4,NA,NA,0.231,NA,NA,NA,NA,NA,NA,65,"10/9/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1310","SK_3162","F",13.4286,53.0689,2015,"d",NA,"mm","mm","mm","dm","mm","mm","100","95","100/125","120","90","80","mm","mm","dm","mm","mm","mm",13,0.88,"Dissection","10/10/15",0.0368,20,NA,NA,"nematode eggs",NA,NA,"Hammelspring 6",NA,NA,NA,TRUE,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",16.94,80.1,NA,NA,0.411,NA,NA,NA,NA,NA,NA,77.9,"10/9/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1311","SK_3163","M",13.8756,52.6053,2015,"m","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",14,0.95,"Dissection","10/10/15",0.0596,0,"m",NA,NA,NA,NA,"Gielsdorf 68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",14.59,80.3,NA,NA,NA,NA,NA,NA,0.0581,NA,NA,60.7,"10/8/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1312","SK_3164","M",13.8756,52.6053,2015,"m","m","m","m","m","d","m","m","100","95","125","120","90/100","100","mm","mm","mm","mm","dm","dd",14,0.8,"Dissection","10/10/15",0.037,0,"m",NA,"",NA,NA,"Gielsdorf 68",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.35,81.6,NA,NA,0.416,NA,NA,NA,0.0576,NA,NA,72.2,"10/8/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1313","SK_3165","F",13.8756,52.6053,2015,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","100/125","120","90","80","mm","mm","dm","mm","mm","mm",13,0.88,"Dissection","10/10/15",0.0725,0,NA,NA,"",NA,NA,"Gielsdorf 68",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",19.3,90.6,NA,NA,0.243,NA,NA,NA,NA,NA,NA,77,"10/8/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1314","SK_3166","F",13.8756,52.6053,2015,"m",NA,"mm","mm",NA,"dd","mm","mm","100","95","100/125","120","90/100","80","mm","mm","dm","mm","dm","mm",12,0.826086957,"Dissection","10/10/15",0.0417,0,NA,NA,"",NA,NA,"Gielsdorf 68",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",10.4,82.5,NA,NA,0.279,NA,NA,NA,NA,NA,NA,NA,"10/8/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1315","SK_3167","M",13.8756,52.6053,2015,"m","m","m","m","m","d","m","m","100","95/100","125","120","90","80","mm","dm","mm","mm","mm","mm",14,0.9,"Dissection","10/10/15",0.0231,0,"m",NA,"",NA,NA,"Gielsdorf 68",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",13.2,73.8,NA,NA,0.195,NA,NA,NA,0.0388,NA,NA,69.4,"10/8/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1316","SK_3168","F",13.666418,52.733898,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"Dissection","10/10/15",0.0508,0,NA,NA,"",NA,NA,"Danewitz 22",NA,NA,NA,TRUE,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",23.4,89.5,NA,NA,0.282,NA,NA,NA,NA,NA,NA,91.5,"10/8/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA
"1317","SK_3169","F",13.666418,52.733898,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"Dissection","10/10/15",0.0483,0,NA,NA,"worm eggs",NA,NA,"Danewitz 22",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",17.66,83.7,NA,NA,0.424,NA,NA,NA,NA,NA,NA,85.2,"10/8/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1318","SK_3170","F",13.666418,52.733898,2015,"d",NA,"dd","mm","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0.08,"Dissection","10/10/15",0.0416,0,NA,NA,"",NA,NA,"Danewitz 22",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",19.3,84.8,NA,NA,0.289,NA,NA,NA,NA,NA,NA,83.3,"10/8/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1319","SK_3171","F",13.4636,52.9156,2015,"d",NA,"dd","dm","dd","dd","dd","dd","94","95/100","100","100","100","100","dd","dm","dd","dd","dd","dd",13,0.08,"Dissection","10/11/15",0.012,0,NA,NA,"",NA,NA,"Liebenthal",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,1,0,0,0,0,1,0,0.25,0.1,136612.021857924,8,"dom",9.92,62.3,NA,NA,0.183,NA,NA,NA,NA,NA,NA,73.7,"10/10/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1320","SK_3172","F",13.1972,52.9008,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"Dissection","10/11/15",0.0406,0,NA,NA,"",NA,NA,"Neulöwenberg",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",1,0,1,0,0,0,0,0,0.25,0.1,75757.5757575758,8,"dom",19.94,86.7,NA,NA,0.33,NA,NA,NA,NA,NA,NA,89.2,"10/10/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1321","SK_3173","M",13.3775,53.145,2015,"d","m","d","m","d","d","d","m","100","100","125","120","100","100","mm","dd","mm","mm","dd","dd",11,0.529411765,"Dissection","10/11/15",0.042,0,NA,NA,"",NA,NA,"Densow 12",NA,NA,NA,TRUE,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",17.12,78.9,NA,NA,0.278,NA,NA,NA,0.0762,NA,NA,73.8,"10/10/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA
"1322","SK_3175","F",13.1972,52.9008,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94/100","100","100","100/120","100","100","dm","dd","dd","dm","dd","dd",13,0.08,"Dissection","10/11/15",0.031,0,NA,NA,"",NA,NA,"Neulöwenberg",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",18.52,83.2,NA,NA,0.246,NA,NA,NA,NA,NA,NA,83.6,"10/10/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1323","SK_3176","F",14.1833,52.6378,2015,"d",NA,"mm","mm","mm","mm","mm","mm","94","95","125","120","70/100","80","dd","mm","mm","mm","dm","mm",13,0.84,"Dissection","10/11/15",0.0381,0,NA,NA,"",NA,NA,"Gottesgabe 1",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.81,81.3,NA,NA,0.266,NA,NA,NA,NA,NA,NA,74.9,"10/10/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1324","SK_3177","F",14.1833,52.6378,2015,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","125/155","120","100","80","mm","mm","mm","mm","dd","mm",13,0.88,"Dissection","10/11/15",0.0249,0,NA,NA,NA,NA,NA,"Gottesgabe 1",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",11.85,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,"10/10/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA
"1325","SK_3178","M",13.843372,53.126703,2015,"m","m","m","m","m","d","m","m","100","95/100","125","120","90","80","mm","dm","mm","mm","mm","mm",14,0.9,"Dissection","10/12/15",0.0355,0,"m",NA,"worms eggs cf alice lab book",NA,NA,"Stegelitz 1",NA,NA,NA,TRUE,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",16.23,83,NA,NA,0.334,NA,NA,NA,0.1366,NA,NA,73.8,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,NA
"1326","SK_3179","M",13.97029,53.00394,2015,"d","m","m","m","d","d","m","m","100","95","100/125","100","100","80","mm","mm","dm","dd","dd","mm",14,0.6,"Dissection","10/12/15",0.0303,0,"m",NA,"",NA,NA,"Sternfelde 2",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",17.1,79.5,NA,NA,0.218,NA,NA,NA,0.1802,NA,NA,70.3,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1327","SK_3180","F",13.97029,53.00394,2015,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","125","100","90/100","80","mm","mm","mm","dd","dm","mm",13,0.76,"Dissection","10/12/15",0.0285,0,NA,NA,"",NA,NA,"Sternfelde 2",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",22.6,88.6,NA,NA,0.239,NA,NA,NA,NA,NA,NA,76.6,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1328","SK_3181","M",14.035471,53.020251,2015,"d","m","m","m","m","d","m","m","100","95","125","120","90/100","80","mm","mm","mm","mm","dm","mm",14,0.85,"Dissection","10/12/15",0.076,0,"m",NA,"cestode eggs",NA,NA,"Dobberzin 8",NA,NA,NA,TRUE,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",16.79,73.3,NA,NA,0.448,NA,NA,NA,0.1219,NA,NA,61.7,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA
"1329","SK_3182","M",13.97029,53.00394,2015,"d","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",14,0.9,"Dissection","10/12/15",0.0238,0,"m",NA,"",NA,NA,"Sternfelde 2",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",1,0,1,0,0,0,0,0,0.25,0.1,40650.406504065,8,"mus",15.55,82.3,NA,NA,0.615,NA,NA,NA,0.1241,NA,NA,74.3,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1330","SK_3183","M",13.8119,52.8875,2015,"d","m","m","m","m","d","m","m","100","95","125","100/120","90/100","100","mm","mm","mm","dm","dm","dd",14,0.7,"Dissection","10/12/15",0.0172,0,"m",NA,"",NA,NA,"Britz 2",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",14.34,80.8,NA,NA,0.25,NA,NA,NA,0.0832,NA,NA,74.9,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1331","SK_3184","M",13.1278,52.8925,2015,"d","d","d","d","d","d","d","d","94/100","100","100","100/120","100","80","dm","dd","dd","dm","dd","mm",14,0.2,"Dissection","10/12/15",0.0248,0,"d",NA,"",NA,NA,"Linde 53",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",6,10,13,9,4,13,11,9,9.375,0.1,7440476.19047619,8,"dom",13.88,78.2,NA,NA,0.126,NA,NA,NA,0.0413,NA,NA,75.3,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1332","SK_3185","M",13.8119,52.8875,2015,"d","m","m","m","m","d","m","m","94/100","95","125","120","90/100","80/100","dm","mm","mm","mm","dm","dm",14,0.75,"Dissection","10/12/15",0.025,0,"m",NA,"another coccidia?",NA,NA,"Britz 2",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",10.66,68,NA,NA,0.324,NA,NA,NA,0.0221,NA,NA,63.2,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1333","SK_3186","M",13.97029,53.00394,2015,"d","m","m","m","m","d","m","m","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",14,0.9,"Dissection","10/12/15",0.0298,0,"m",NA,"",NA,NA,"Sternfelde 2",NA,NA,NA,TRUE,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",19.35,86.6,NA,NA,0.331,NA,NA,NA,0.1473,NA,NA,79.4,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,NA
"1334","SK_3187","M",13.7581,52.3989,2015,"d","d","m","d","d","d","d","d","94","100","125","100","100","100","dd","dd","mm","dd","dd","dd",14,0.15,"Dissection","10/12/15",0.0368,0,"d",NA,"",NA,NA,"Erkner Kinderbauernhof",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",21.82,86.8,NA,NA,0.191,NA,NA,NA,0.2292,NA,NA,91.2,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1335","SK_3188","F",13.3067,53.2531,2015,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",13,0.88,"Dissection","10/12/15",0.022,0,NA,NA,"worms eggs cf alice lab book",NA,NA,"Rutenberg 41",NA,NA,NA,TRUE,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",17.39,86,NA,NA,0.191,NA,NA,NA,NA,NA,NA,80.2,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,NA
"1336","SK_3189","M",13.3306,53.2903,2015,"d","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",14,0.9,"Dissection","10/12/15",0.0176,0,"m",NA,"",NA,NA,"Triepkendorf 30",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",18.02,80,NA,NA,0.178,NA,NA,NA,0.0606,NA,NA,78.6,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1337","SK_3190","M",13.3047,53.2522,2015,"d","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",14,0.9,"Dissection","10/12/15",0.0165,0,"m",NA,"trichuris eggs",NA,NA,"Rutenberg Rehof",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",12.83,75.8,NA,NA,0.137,NA,NA,NA,0.0731,NA,NA,73.6,"10/11/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1338","SK_3191","M",13.3122,53.2242,2015,"d","m","m","m","m","d","m","m","94","95/100","125","120","100","100","dd","dm","mm","mm","dd","dd",14,0.55,"Dissection","10/12/15",0.025,0,"m",NA,"",NA,NA,"Lychen 6",NA,NA,NA,TRUE,NA,NA,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",13.05,75.8,NA,NA,0.172,NA,NA,NA,0.0287,NA,NA,79.7,"10/12/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,NA
"1339","SK_3192","F",13.3122,53.2242,2015,"m",NA,"mm","mm","mm","dd","mm","mm","100","95/100","125","120","90","80","mm","dm","mm","mm","mm","mm",13,0.88,"Dissection","10/12/15",0.0241,0,NA,NA,"not sure  just one. nematode eggs",NA,NA,"Lychen 6",NA,NA,NA,NA,NA,NA,"Alice","Jan2018",1,0,0,0,1,0,0,0,0.25,0.1,NA,8,"mus",15.51,77.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,"10/12/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"1340","SK_3193","F",13.1647,53.24,2015,"d",NA,"mm","mm","mm","dd","dm","dm","100","95","125","120","70","100","mm","mm","mm","mm","mm","dd",13,0.72,"Dissection","10/12/15",0.0529,30,NA,NA,NA,NA,NA,"Altthymen 26",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",25.17,88.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8,"10/12/15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,NA
