"Transect","Mouse_ID","Sex","Longitude","Latitude","Year","Body_weight","Cysticercus","Trichuris_muris","Aspiculuris_tetraptera","Syphacia_obvelata","Flea","Dissection","Capture","Mastophorus_muris","Hymenolepis_microstoma","Heterakis_spumosa","Mesocestoides","Catenotaenia_pusilla","Body_length","Tail_length","mtBamH","Zfy2","Y","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","HI_NLoci","HI","Dist0","REGion","SRY1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","Dist","Hymenolepis","Oxyurids","Mix_Syphacia_Aspiculuris","State","Status","Species","Dissectors","Embryo_left","Embryo_right","Feces_weight","Hymenolepis_diminiuta","Heligmosomoides_polygurus"
"HZ_BR","AA_0114","F",13.895,52.9581,2016,9.08,0,0,0,22,"0",2016-09-26,2016-09-25,0,"0",8,NA,1,64,67,"d",NA,NA,"mm","mm",NA,"dd","mm","mm","100","95","125","120","100","80","HI 12",0.7826086957,17.2,"mus",NA,"mm","mm","mm","mm","dd","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0115","M",13.7336,52.9783,2016,10.31,0,0,0,0,"0",2016-09-25,2016-09-23,0,"0",0,NA,0,70,67,"m","m","m","m","m",NA,"d","m","m","100","95","125","120","90","80","HI 13",0.9473684211,10.08,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0116","M",13.7336,52.9783,2016,16.56,0,0,0,0,"0",2016-09-25,2016-09-23,0,"0",0,NA,0,79,70,"d","m","m","m","m",NA,"d","m","m","100","95","125","120","90",NA,"HI 12",0.8823529412,10.08,"mus",NA,"mm","mm","mm","mm","mm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0117","F",13.7336,52.9783,2016,11.38,0,0,0,0,"2",2016-09-25,2016-09-23,0,"0",0,NA,0,65,73,"m",NA,NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","90","100","HI 13",0.92,10.08,"mus",NA,"mm","mm","mm","mm","mm","dd",NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0118","F",13.7336,52.9783,2016,12.73,0,3,0,0,"2",2016-09-25,2016-09-23,0,"0",0,NA,0,83,76,"m",NA,NA,"mm","mm","mm","dm","dm","mm","100","95","125","120","90",NA,"HI 12",0.9130434783,10.08,"mus",NA,"mm","mm","mm","mm","mm",NA,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0119","F",13.7336,52.9783,2016,13.96,0,0,3,0,"3",2016-09-25,2016-09-23,0,"0",0,NA,0,73,73,"d",NA,NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90",NA,"HI 12",0.8695652174,10.08,"mus",NA,"mm","mm","mm","mm","mm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0120","F",13.895,52.9581,2016,15.73,0,0,0,117,"1",2016-09-26,2016-09-25,0,"0",26,NA,0,84,74,"d",NA,NA,"mm","mm",NA,"dd","mm","mm","100","95","125","120","90","80","HI 12",0.8695652174,17.2,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0121","F",13.895,52.9581,2016,21.55,0,0,0,51,"0",2016-09-26,2016-09-25,0,"0",0,NA,0,94,71,NA,NA,NA,NA,NA,NA,"dd","mm","mm","100","95","125","120","90","80","HI 9",0.8888888889,17.2,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0122","F",13.7336,52.9783,2016,11.23,0,0,116,0,"1",2016-09-25,2016-09-23,0,"0",0,NA,0,71,72,"m",NA,NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","90",NA,"HI 12",1,10.08,"mus",NA,"mm","mm","mm","mm","mm",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0123","F",13.3047,52.9936,2016,16.35,0,0,0,2,"1",2016-09-26,2016-09-25,0,"0",0,NA,0,80,81,"d",NA,NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","HI 13",0,-8.52,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0124","F",13.3047,52.9936,2016,8.38,0,0,0,7,"1",2016-09-25,2016-09-23,0,"0",0,NA,0,63,66,"d",NA,NA,"dm","dd","dd","dd","dd","dd","94","100","100","100","100","100","HI 13",0.04,-8.52,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0125","F",13.3047,52.9936,2016,15.57,0,6,0,0,"0",2016-09-26,2016-09-25,0,"0",0,NA,0,72,85,"m",NA,NA,"dd","dd",NA,"dd","dd","dd","94","100","100","100","100","100","HI 12",0.0434782609,-8.52,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0126","F",13.7875,52.7544,2016,11.78,0,0,0,0,"1",2016-09-26,2016-09-25,0,"0",0,NA,0,72,78,NA,NA,NA,NA,"mm",NA,"dd",NA,NA,"94","100","100","100","100","80","HI 8",0.25,-1.37,"mus",NA,"dd","dd","dd","dd","dd","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0127","M",13.2567,53.0322,2016,17.7,0,0,0,8,"15",2016-09-26,2016-09-25,0,"0",0,NA,0,88,80,"d","m","m","d","d","d","d","d","d","94","100","100","100","100","100","HI 14",0.05,-7.61,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0128","M",13.1869,53.0386,2016,10.01,0,0,0,5,"2",2016-09-26,2016-09-25,3,"0",0,NA,0,67,60,"d","d","d","d",NA,"d","d","d","d","94","100","100","100","100","100","HI 13",0,-10.25,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0129","F",13.2567,53.0322,2016,21.59,0,0,0,0,"1",2016-09-26,2016-09-25,0,"0",0,NA,0,86,89,"d",NA,NA,"dd","dd","dd","dd","dd","dd","94","100","100",NA,"100","100","HI 12",0,-7.61,"dom",NA,"dd","dd","dd",NA,"dd","dd",NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0130","F",13.5878,52.1583,2016,12.38,0,0,0,0,"0",2016-09-26,2016-09-24,0,"0",0,NA,0,72,75,"d",NA,NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","HI 13",0,-20.14,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0131","M",13.5878,52.1583,2016,10.63,0,0,0,0,"0",2016-09-26,2016-09-24,0,"0",0,NA,0,65,70,"d",NA,NA,"d","d",NA,"d","d",NA,"94","100","100","100","100","100","HI 11",0,-20.14,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0132","M",13.5878,52.1583,2016,20.25,0,0,0,0,"1",2016-09-26,2016-09-24,0,"0",0,NA,0,85,86,"d","d","d","d","d","d","d","d","d","94","100","100","100","100","100","HI 14",0,-20.14,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0133","M",13.6086,52.1303,2016,17.37,0,0,0,1,"0",2016-09-26,2016-09-24,0,"0",0,NA,0,87,89,"d","d","d","d","d",NA,"d","d","d","94","100","100","100","100","100","HI 13",0,-18.46,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0134","F",13.5878,52.1583,2016,19.85,0,0,0,0,"0",2016-09-26,2016-09-24,0,"0",0,NA,0,82,75,"d",NA,NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","HI 13",0,-20.14,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0135","M",13.5878,52.1583,2016,17.56,0,1,0,0,"0",2016-09-26,2016-09-24,0,"0",0,NA,0,82,84,"d",NA,NA,NA,"d","d","d","d","d","94","100","100","100","100","100","HI 12",0,-20.14,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0136","M",13.7875,52.7544,2016,6.06,0,0,0,0,"1",2016-09-26,2016-09-24,0,"0",0,NA,0,59,57,"d","d","d","d","d","d","d","d","d","94","100","100","100","90","100","HI 14",0.1,-1.37,"mus",NA,"dd","dd","dd","dd","mm","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0137","F",13.7875,52.7544,2016,17.73,0,0,0,0,"0",2016-09-26,2016-09-24,0,"0",0,NA,0,80,84,"d",NA,NA,"dd","dd",NA,"dd","dd","dd","94","100","100","100","70/100","80","HI 12",0.1304347826,-1.37,"mus",NA,"dd","dd","dd","dd","dm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0138","F",14.1167,52.4206,2016,17.62,0,0,0,0,"2",2016-09-27,2016-09-26,0,"0",0,NA,0,90,79,"d",NA,NA,"mm","mm","mm","dm","mm","mm","100","95","125","120","70","100","HI 13",0.84,16.69,"mus",NA,"mm","mm","mm","mm","mm","dd",NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0139","M",14.0403,52.4317,2016,9.8,0,0,0,0,"1",2016-09-27,2016-09-26,0,"0",0,NA,0,64,56,"d","m","m","m","d","m","d","m","m","100","95","125","120","70","80","HI 14",0.85,11.69,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0140","F",13.7731,53.1164,2016,19.01,0,0,78,0,"0",2016-09-27,2016-09-26,0,"0",0,NA,0,84,77,"d",NA,NA,"mm","dd","mm","dd","mm","mm","100","95","125","120","90","80","HI 13",0.8,23.03,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0141","M",13.7731,53.1164,2016,12.47,0,0,0,0,"0",2016-09-27,2016-09-26,0,"0",0,NA,0,74,72,NA,"m","m",NA,"m","d","d",NA,NA,"100","95","125","120","90","80","HI 10",0.875,23.03,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0142","F",13.7731,53.1164,2016,16.15,0,0,0,0,"0",2016-09-27,2016-09-26,0,"0",0,NA,0,82,78,"d",NA,NA,"mm","mm",NA,"dd","mm","mm","100","95","125","120","100","80","HI 12",0.7826086957,23.03,"mus",NA,"mm","mm","mm","mm","dd","mm",NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0143","M",13.5544,52.7881,2016,11.99,0,0,0,13,"6",2016-09-27,2016-09-26,0,"0",0,NA,0,NA,NA,NA,"d","d","d","d","d","d","d","d","94","100","100","100","100","100","HI 13",0,-12.43,"dom",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0144","F",14.0828,52.7,2016,15.83,0,1,0,0,"3",2016-09-27,2016-09-26,0,"1",0,NA,0,82,72,"d",NA,NA,"mm","mm",NA,"mm","mm","mm","100","95","125","120","100","80","HI 12",0.8695652174,17.78,"mus",NA,"mm","mm","mm","mm","dd","mm",NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0145","F",14.0589,52.6703,2016,11.39,0,0,0,0,"0",2016-09-27,2016-09-26,0,"0",0,NA,0,80,74,"m",NA,NA,"mm","mm","mm","dm","mm","mm","100","95","100/125","120","90","80","HI 13",0.92,15.78,"mus",NA,"mm","mm","dm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0146","M",13.8097,51.8978,2016,20.67,0,0,0,0,"5",2016-09-28,2016-09-27,0,"0",0,NA,0,83,82,"d","d","d","m","d","d","d","d","m","100","100","100","100","100","100","HI 14",0.2,-2.78,"mus",NA,"mm","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0147","F",13.7875,51.8853,2016,15.51,0,0,0,0,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,76,86,"d",NA,NA,"mm","dd","dd","dd","dm",NA,"94","100","100/125","100","100","100","HI 12",0.1739130435,-4.21,"mus",NA,"dd","dd","dm","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0148","M",13.8097,51.8978,2016,12.05,0,0,0,0,"5",2016-09-28,2016-09-27,0,"0",0,NA,0,69,78,"d","d","d","m","d","d","d","d","d","94","100","100","100","100","100","HI 14",0.05,-2.78,"mus",NA,"dd","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0149","F",13.7875,51.8853,2016,10.82,0,0,0,10,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,69,73,"d",NA,NA,"dm","dd","dd","dd","dm","dd","94","100","125","100","90","100","HI 13",0.24,-4.21,"mus",NA,"dd","dd","mm","dd","mm","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0150","M",13.8097,51.8978,2016,21.25,0,0,0,0,"15",2016-09-28,2016-09-27,0,"0",0,NA,0,85,85,"d","d","d","m","d","d","d","d","d","100","100","100","100/120","100","80/100","HI 14",0.25,-2.78,"mus",NA,"mm","dd","dd","dm","dd","dm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0151","F",13.8097,51.8978,2016,19.01,0,0,0,0,"1",2016-09-28,2016-09-27,0,"0",0,NA,0,85,87,"d",NA,NA,"dm","dd","dd","dd","dd","dd","94","100","100","100","100","80","HI 13",0.12,-2.78,"mus",NA,"dd","dd","dd","dd","dd","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0152","M",13.8097,51.8978,2016,13.75,0,0,0,4,"3",2016-09-28,2016-09-27,0,"0",0,NA,0,75,81,"d",NA,NA,"m","d","d","d","d","d","94","100","100","100/120","100","100","HI 13",0.1052631579,-2.78,"mus",NA,"dd","dd","dd","dm","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0153","F",13.8097,51.8978,2016,13.03,0,0,0,0,"2",2016-09-28,2016-09-27,0,"0",0,NA,0,75,75,"d",NA,NA,"mm","dd","dd","dd","dd","dd","100","100","100","100","100","100","HI 13",0.16,-2.78,"mus",NA,"mm","dd","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0154","M",13.8097,51.8978,2016,17.37,0,6,0,7,"3",2016-09-28,2016-09-27,0,"0",0,NA,0,80,83,"d","d","d","m","d","d","d","d","d","100","100","100","100","100","80","HI 14",0.25,-2.78,"mus",NA,"mm","dd","dd","dd","dd","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0155","F",13.8097,51.8978,2016,14.96,0,0,0,0,"3",2016-09-28,2016-09-27,0,"0",0,NA,0,78,85,"d",NA,NA,"dd","dd","dd","dd","dd","dd","100","100","100","100","100","80","HI 13",0.16,-2.78,"mus",NA,"mm","dd","dd","dd","dd","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0156","F",13.8097,51.8978,2016,21.27,0,0,0,0,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,90,85,"d",NA,NA,"mm","dd","dd","dd","dd","dd","94","100","100","100/120","100","100","HI 13",0.12,-2.78,"mus",NA,"dd","dd","dd","dm","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0157","M",13.8097,51.8978,2016,11.63,0,0,0,4,"2",2016-09-28,2016-09-27,0,"0",0,NA,0,69,77,"d",NA,NA,"d","d","d","d","d","d","94","100","100","100/120","100","80","HI 13",0.1578947368,-2.78,"mus",NA,"dd","dd","dd","dm","dd","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0158","F",13.8097,51.8978,2016,20.54,0,0,0,0,"2",2016-09-28,2016-09-27,0,"0",0,NA,0,90,84,"d",NA,NA,"mm","dd","dd","dd","dd","dd","100","100","100","100","70/100","100","HI 13",0.2,-2.78,"mus",NA,"mm","dd","dd","dd","dm","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0159","F",13.8097,51.8978,2016,26.38,0,0,0,0,"2",2016-09-28,2016-09-27,0,"0",0,NA,0,89,85,"d",NA,NA,"mm","dd","dd","dd","dd","dd","94","95/100","100","100","100","100","HI 13",0.12,-2.78,"mus",NA,"dd","dm","dd","dd","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0160","F",13.8097,51.8978,2016,20.26,0,0,0,0,"0",2016-09-28,2016-09-27,0,"0",0,NA,0,86,78,"d",NA,NA,"dd","dd","dd","dd","dd","dd","94","95/100","100","100","90/100","80","HI 13",0.16,-2.78,"mus",NA,"dd","dm","dd","dd","dm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0173","M",14.0358,53.02,2016,17.61,0,0,0,0,"20",2016-09-28,2016-09-26,0,"1",0,NA,0,83,70,"d","m","m","m","m","m","d","m","m","100","95","125","120","90","80","HI 14",0.9,28.88,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0177","M",13.8433,53.1267,2016,16.59,0,0,0,0,"0",2016-09-28,2016-09-26,0,"0",0,NA,0,82,71,"d","m","m","m","m",NA,"d","m","m",NA,NA,NA,NA,NA,NA,"HI 7",0.7142857143,27.12,"mus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0178","F",13.7542,53.1314,2016,11.96,0,0,0,0,"1",2016-09-28,2016-09-26,0,"0",0,NA,0,74,69,"d",NA,NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90/100","80","HI 13",0.84,23.37,"mus",NA,"mm","mm","mm","mm","dm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0179","M",13.7542,53.1314,2016,12.41,0,0,0,0,"6",2016-09-28,2016-09-26,0,"0",0,NA,0,75,69,"d","m","m","m","m","m","d","m","m","100","95","125","120","90","80","HI 14",0.9,23.37,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0180","F",13.2144,53.1514,2016,25.49,0,0,0,0,"0",2016-09-28,2016-09-26,0,"0",0,NA,0,104,90,"d",NA,NA,"mm","mm","mm","mm","mm","mm","100","95","100","120","100","80","HI 13",0.8,0.15,"mus",NA,"mm","mm","dd","mm","dd","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0181","M",13.2144,53.1514,2016,17.55,0,0,0,5,"1",2016-09-28,2016-09-26,0,"0",0,NA,0,80,82,"d","m","m","m","m","m","m","m","m","100","95","100","120","100","100","HI 14",0.65,0.15,"mus",NA,"mm","mm","dd","mm","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0182","F",13.1725,53.0503,2016,17.69,0,0,0,0,"0",2016-09-28,2016-09-26,0,"0",0,NA,0,88,86,"d",NA,NA,"dd","dd","dd","dd","dd","dd","94","100","100","100/120","100","100","HI 13",0.04,-9.98,"dom",NA,"dd","dd","dd","dm","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0183","M",13.2144,53.1514,2016,17.75,0,0,41,0,"2",2016-09-28,2016-09-26,0,"0",0,NA,0,82,81,"d","m","m","m","m","m","m","m","m","94/100","95","100/125","120","100","80","HI 14",0.75,0.15,"mus",NA,"dm","mm","dm","mm","dd","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0184","F",13.2144,53.1514,2016,18.36,0,0,0,0,"0",2016-09-28,2016-09-26,0,"0",0,NA,0,90,80,"d",NA,NA,"mm","mm","mm","mm","mm","mm","100","95","100/125","120","100","80","HI 13",0.84,0.15,"mus",NA,"mm","mm","dm","mm","dd","mm",NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0185","M",14.0356,53.0203,2016,14.4,0,0,0,0,"0",2016-09-29,2016-09-28,0,"0",0,NA,0,79,70,"d","m","m","m","m","m","d","m","m","100","95","100/125","120","90","80","HI 14",0.85,28.89,"mus",NA,"mm","mm","dm","mm","mm","mm",NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0186","F",14.0356,53.0203,2016,11.16,0,0,0,0,"0",2016-09-29,2016-09-28,0,"2",0,NA,0,70,60,NA,NA,NA,"mm","mm","mm","dd","mm","mm","94","95","100","120","90","80","HI 12",0.75,28.89,"mus",NA,"dd","mm","dd","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0187","M",14.0356,53.0203,2016,15.53,0,0,0,0,"0",2016-09-29,2016-09-28,0,"1",0,NA,0,80,65,"d","m","m","m","m","m","d","m","m","94/100","95","125","120","90","80","HI 14",0.85,28.89,"mus",NA,"dm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0188","F",14.0356,53.0203,2016,9.07,0,0,0,0,"2",2016-09-29,2016-09-28,0,"1",0,NA,0,67,59,"d",NA,NA,"dd","mm","mm","dd","mm","mm","100","95","125","120","100","80","HI 13",0.72,28.89,"mus",NA,"mm","mm","mm","mm","dd","mm",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0189","M",14.0356,53.0203,2016,19.24,0,0,0,38,"16",2016-09-29,2016-09-28,0,"0",0,NA,0,85,70,"d","m","m","m","m","m","d","m","m","100","95","100/125","120","90/100","80","HI 14",0.8,28.89,"mus",NA,"mm","mm","dm","mm","dm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0191","M",14.0358,53.02,2016,18.93,0,0,0,0,"26",2016-09-29,2016-09-28,3,"1",0,NA,0,86,71,NA,NA,"m",NA,"d",NA,NA,NA,NA,"100","95","125","120","70/100","80","HI 7",0.8461538462,28.88,"mus",NA,"mm","mm","mm","mm","dm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0192","F",14.1267,52.7347,2016,7.89,0,0,0,1,"0",2016-09-29,2016-09-28,0,"0",0,NA,0,64,59,"d",NA,NA,"mm","mm","mm","dm","dm","mm","100","95","125","120","70","80","HI 13",0.88,21.16,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0193","F",14.1267,52.7347,2016,16.04,0,0,0,26,"0",2016-09-29,2016-09-28,0,"0",0,NA,0,86,75,"d",NA,NA,"mm","mm","mm","dm","dm","mm","100","95","125","120","70","80","HI 13",0.88,21.16,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0194","M",14.1267,52.7347,2016,15.21,0,0,0,1,"0",2016-09-29,2016-09-28,0,"0",0,NA,0,79,75,"d","m","m","m","m","m",NA,"m","m","100","95","125","120","70/90","80","HI 13",0.9473684211,21.16,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0195","F",14.1267,52.7347,2016,16.65,0,0,0,0,"0",2016-09-29,2016-09-28,0,"0",0,NA,0,84,78,"d",NA,NA,"mm","mm","mm","dm","dm","mm","100","95","125","120","70/90","80","HI 13",0.88,21.16,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0196","M",13.1633,53.2397,2016,15.92,0,20,0,0,"0",2016-09-29,2016-09-28,0,"0",0,NA,1,81,75,"d","m","m","m","m","m","d","m","m","100","95","125","120","90","80","HI 14",0.9,4.96,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0197","F",14.1267,52.7347,2016,15.07,0,0,0,0,"0",2016-09-29,2016-09-28,0,"0",0,NA,0,83,75,"d",NA,NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","70/90","80","HI 13",0.88,21.16,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0198","M",13.4497,53.0947,2016,6.44,0,0,0,0,"0",2016-09-29,2016-09-27,0,"0",0,NA,0,58,49,NA,"m","m","m","m","m","m","m","m","100","95","125","120","100","100","HI 13",0.7894736842,6.32,"mus",NA,"mm","mm","mm","mm","dd","dd",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0199","F",13.1633,53.2397,2016,11.32,0,0,65,0,"0",2016-09-29,2016-09-27,0,"0",0,NA,1,70,69,"d",NA,NA,"mm","mm","mm","dd","dm","mm","100","95","125","120","90","80","HI 13",0.84,4.96,"mus",NA,"mm","mm","mm","mm","mm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HZ_BR","AA_0200","M",13.1633,53.2397,2016,11,0,34,0,0,"0",2016-09-29,2016-09-27,0,"0",0,NA,0,69,59,"d","m","m","m","m","m","d","m","m","100","95","125","120","90/100","80","HI 14",0.85,4.96,"mus",NA,"mm","mm","mm","mm","dm","mm",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
