Year ,Transect,Code ,Mouse_ID,CEWE_Tissue,CEWE_DNA,qPCR_Result_C,18S_PCR_C,18S_Sequence_C,COI_PCR_C,COI_Sequence_C,ORF_PCR_C,ORF_Sequence_C,ILWE_Tissue,ILWE_DNA,qPCR_Result_I,18S_PCR_I,18S_Sequence_I,COI_PCR_I,COI_Sequence_I,ORF_PCR_I,ORF_Sequence_I,
2016,HZ_BR ,SCHORF16 ,AA_0038 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0039 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0040 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0041 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0042 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0043 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0044 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0045 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,SCHORF16 ,AA_0046 ,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,
2016,HZ_BR ,HOPPE1 ,AA_0047 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,HOPPE1 ,AA_0048 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,HOPPE1 ,AA_0049 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,HOPPE1 ,AA_0050 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZIND ,AA_0051 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZIND ,AA_0052 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZIND ,AA_0053 ,,TRUE,positive,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZIND ,AA_0054 ,,TRUE,,,,,,,,,,positive,,,,,,,
2016,HZ_BR ,E_PAPP ,AA_0055 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_PAPP ,AA_0056 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_PAPP ,AA_0057 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HOHE ,AA_0058 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HOHE ,AA_0059 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HOHE ,AA_0060 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,SCHEN8h ,AA_0061 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,SCHEN8h ,AA_0062 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WOLZ ,AA_0063 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_LIEB ,AA_0064 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_LIEB ,AA_0065 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_LIEB ,AA_0066 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_LIEB ,AA_0067 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_LIEB ,AA_0068 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_LIEB ,AA_0069 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_LIEB ,AA_0070 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_KLAN ,AA_0071 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MIL1 ,AA_0072 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MIL1 ,AA_0073 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MIL1 ,AA_0074 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MIL1 ,AA_0075 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_GRAB ,AA_0076 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_AMTO ,AA_0077 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_AMTO ,AA_0078 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WOLZ ,AA_0079 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WOLZ ,AA_0080 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WOLZ ,AA_0081 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WOLZ ,AA_0082 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,HOPPE1 ,AA_0083 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,HOPPE1 ,AA_0084 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,HOPPE1 ,AA_0085 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,HOPPE1 ,AA_0086 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,HOPPE1 ,AA_0087 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WOLZ ,AA_0088 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WOLZ ,AA_0089 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_GRAB ,AA_0090 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MU14 ,AA_0091 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MU14 ,AA_0092 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MIL1 ,AA_0093 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MIL1 ,AA_0094 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MIL1 ,AA_0095 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_OE62 ,AA_0096 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,RUDN21 ,AA_0097 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,RUDN21 ,AA_0098 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_GR17 ,AA_0099 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_RO38 ,AA_0100 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_RO38 ,AA_0101 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_GRAF ,AA_0102 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0103 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0104 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0105 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0106 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0107 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0108 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0109 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,HOPPE1 ,AA_0110 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_KIR1 ,AA_0111 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_KIR1 ,AA_0112 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WOLZ ,AA_0113 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_KIR1 ,AA_0114 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0115 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0116 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0117 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0118 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0119 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_KIR1 ,AA_0120 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_KIR1 ,AA_0121 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZEH8 ,AA_0122 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MIL1 ,AA_0123 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MIL1 ,AA_0124 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MIL1 ,AA_0125 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_KI13 ,AA_0126 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_RIB8 ,AA_0127 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ALTE ,AA_0128 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_RIB8 ,AA_0129 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_EGS7 ,AA_0130 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_EGS7 ,AA_0131 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_EGS7 ,AA_0132 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_GUTS ,AA_0133 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_EGS7 ,AA_0134 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_EGS7 ,AA_0135 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_KI13 ,AA_0136 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_KI13 ,AA_0137 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_STE1 ,AA_0138 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ANDE ,AA_0139 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WILM ,AA_0140 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WILM ,AA_0141 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WILM ,AA_0142 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MU14 ,AA_0143 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_LUDE ,AA_0144 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_WRI6 ,AA_0145 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0146 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_LUCK ,AA_0147 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0148 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_LUCK ,AA_0149 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0150 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0151 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0152 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0153 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0154 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0155 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0156 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0157 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0158 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0159 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DU19 ,AA_0160 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DORW ,AA_0161 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DORW ,AA_0162 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DORW ,AA_0163 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0164 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0165 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0166 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0167 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0168 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0169 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0170 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0171 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0172 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DOB1 ,AA_0173 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0174 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0175 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0176 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,STEG1 ,AA_0177 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_GERS ,AA_0178 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_GERS ,AA_0179 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZOOT ,AA_0180 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZOOT ,AA_0181 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_NE20 ,AA_0182 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZOOT ,AA_0183 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ZOOT ,AA_0184 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,DOBB8 ,AA_0185 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,DOBB8 ,AA_0186 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,DOBB8 ,AA_0187 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,DOBB8 ,AA_0188 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,DOBB8 ,AA_0189 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_HIND ,AA_0190 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_DOB1 ,AA_0191 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MA20 ,AA_0192 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MA20 ,AA_0193 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MA20 ,AA_0194 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MA20 ,AA_0195 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_AD23 ,AA_0196 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MA20 ,AA_0197 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_AMR1 ,AA_0198 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_AD23 ,AA_0199 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_AD23 ,AA_0200 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_AD23 ,AA_0201 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_AD23 ,AA_0202 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ST18 ,AA_0203 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_AD23 ,AA_0204 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ST18 ,AA_0205 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_AD23 ,AA_0206 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MO12 ,AA_0207 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_ST18 ,AA_0208 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MO12 ,AA_0209 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,LETS38 ,AA_0210 ,,TRUE,,,,,,,,,,,,,,,,,
2016,HZ_BR ,E_MA20 ,AA_0211 ,,TRUE,,,,,,,,,,,,,,,,,
2017,HZ_BR,DANE22,AA_0237,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0238,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0239,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BUCHH,AA_0240,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0241,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0242,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BRITZ2,AA_0243,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,MARIE,AA_0244,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0245,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0246,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0247,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0248,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0249,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0250,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0251,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0252,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0253,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,MARIE,AA_0254,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,MARIE,AA_0255,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0256,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0257,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,SCHEN8h,AA_0258,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0259,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,BESTE6,AA_0260,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,MARIE,AA_0261,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,MARIE,AA_0262,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,MARIE,AA_0263,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,ERKNKI,AA_0264,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0265,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0266,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,SCHORFHOF,AA_0267,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0268,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,GIEL68,AA_0269,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0270,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0271,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0272,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0273,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,GIEL68,AA_0274,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,GIEL68,AA_0275,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0276,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,SCHORFHOF,AA_0277,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0278,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,GIEL68,AA_0279,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,GIEL68,AA_0280,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,SCHORFHOF,AA_0281,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,SCHORFHOF,AA_0282,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,SCHORFHOF,AA_0283,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,SCHORFHOF,AA_0284,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,SCHORFHOF,AA_0285,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0286,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,GIEL68,AA_0287,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,GIEL68,AA_0288,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,GIEL68,AA_0289,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,GIEL68,AA_0290,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,SCHORFHOF,AA_0291,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,SCHORFHOF,AA_0292,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0293,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0294,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0295,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0296,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0297,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0298,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0299,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0300,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0301,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0302,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0303,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0304,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0305,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0306,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0307,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0308,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0309,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0310,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0311,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0312,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0313,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0314,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0315,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0316,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0317,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0318,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0319,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0320,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0321,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0322,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0323,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0324,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0325,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0326,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0327,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0328,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0329,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0330,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0331,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0332,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0333,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0334,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0335,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0336,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0337,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0338,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0339,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0340,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0341,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0342,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,NA,AA_0343,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0344,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0345,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0346,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0347,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0348,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0349,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0350,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0351,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0352,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0353,,,,,,,,,,,,,,,,,,,
2017,HZ_BR,STORK84,AA_0354,,,,,,,,,,,,,,,,,,,
